"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES"
"CA004010358","1978-12-25","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  -60",",,C"," -130",",,C",,,,
"CA004010358","1978-12-26","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -100",",,C"," -185",",,C",,,,
"CA004010358","1978-12-27","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0","T,,C"," -165",",,C"," -230",",,C",,,,
"CA004010358","1978-12-28","50.9333","-105.7","579.0","AYLESBURY, SK CA","    6",",,C","    6",",,C"," -220",",,C"," -230",",,C",,,,
"CA004010358","1978-12-29","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -230",",,C"," -255",",,C",,,,
"CA004010358","1978-12-30","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -260",",,C"," -315",",,C",,,,
"CA004010358","1978-12-31","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -220",",,C"," -290",",,C",,,,
"CA004010358","1979-01-01","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -195",",,C"," -270",",,C",,,,
"CA004010358","1979-01-02","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -165",",,C"," -255",",,C",,,,
"CA004010358","1979-01-03","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -230",",,C"," -250",",,C",,,,
"CA004010358","1979-01-04","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -185",",,C"," -315",",,C",,,,
"CA004010358","1979-01-05","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -140",",,C"," -320",",,C",,,,
"CA004010358","1979-01-06","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -155",",,C"," -185",",,C",,,,
"CA004010358","1979-01-07","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -110",",,C"," -225",",,C",,,,
"CA004010358","1979-01-08","50.9333","-105.7","579.0","AYLESBURY, SK CA","    6",",,C","    6",",,C"," -105",",,C"," -195",",,C",,,,
"CA004010358","1979-01-09","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0","T,,C"," -130",",,C"," -230",",,C",,,,
"CA004010358","1979-01-10","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -195",",,C"," -305",",,C",,,,
"CA004010358","1979-01-11","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0","T,,C"," -225",",,C"," -315",",,C",,,,
"CA004010358","1979-01-12","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -240",",,C"," -305",",,C",,,,
"CA004010358","1979-01-13","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -265",",,C"," -330",",,C",,,,
"CA004010358","1979-01-14","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -225",",,C"," -295",",,C",,,,
"CA004010358","1979-01-15","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0","T,,C"," -275",",,C"," -330",",,C",,,,
"CA004010358","1979-01-16","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -150",",,C"," -320",",,C",,,,
"CA004010358","1979-01-17","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  -90",",,C"," -275",",,C",,,,
"CA004010358","1979-01-18","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  -90",",,C"," -165",",,C",,,,
"CA004010358","1979-01-19","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  -45",",,C"," -145",",,C",,,,
"CA004010358","1979-01-20","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  -65",",,C"," -130",",,C",,,,
"CA004010358","1979-01-21","50.9333","-105.7","579.0","AYLESBURY, SK CA","   12",",,C","   12",",,C","  -55",",,C"," -130",",,C",,,,
"CA004010358","1979-01-22","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -165",",,C"," -200",",,C",,,,
"CA004010358","1979-01-23","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -125",",,C"," -280",",,C",,,,
"CA004010358","1979-01-24","50.9333","-105.7","579.0","AYLESBURY, SK CA","   17",",,C","   17",",,C","  -65",",,C"," -160",",,C",,,,
"CA004010358","1979-01-25","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -135",",,C"," -180",",,C",,,,
"CA004010358","1979-01-26","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -160",",,C"," -260",",,C",,,,
"CA004010358","1979-01-27","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -200",",,C"," -255",",,C",,,,
"CA004010358","1979-01-28","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0","T,,C"," -180",",,C"," -300",",,C",,,,
"CA004010358","1979-01-29","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -155",",,C"," -220",",,C",,,,
"CA004010358","1979-01-30","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -165",",,C"," -225",",,C",,,,
"CA004010358","1979-01-31","50.9333","-105.7","579.0","AYLESBURY, SK CA","    2",",,C","    2",",,C"," -190",",,C"," -290",",,C",,,,
"CA004010358","1979-02-01","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -235",",,C"," -290",",,C",,,,
"CA004010358","1979-02-02","50.9333","-105.7","579.0","AYLESBURY, SK CA","    3",",,C","    3",",,C"," -240",",,C"," -350",",,C",,,,
"CA004010358","1979-02-03","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -280",",,C"," -355",",,C",,,,
"CA004010358","1979-02-04","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -170",",,C"," -345",",,C",,,,
"CA004010358","1979-02-05","50.9333","-105.7","579.0","AYLESBURY, SK CA","    4",",,C","    4",",,C"," -160",",,C"," -230",",,C",,,,
"CA004010358","1979-02-06","50.9333","-105.7","579.0","AYLESBURY, SK CA","    5",",,C","    5",",,C"," -210",",,C"," -325",",,C",,,,
"CA004010358","1979-02-07","50.9333","-105.7","579.0","AYLESBURY, SK CA","    6",",,C","    6",",,C"," -185",",,C"," -250",",,C",,,,
"CA004010358","1979-02-08","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -220",",,C"," -265",",,C",,,,
"CA004010358","1979-02-09","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0","T,,C"," -185",",,C"," -265",",,C",,,,
"CA004010358","1979-02-10","50.9333","-105.7","579.0","AYLESBURY, SK CA","    5",",,C","    5",",,C"," -190",",,C"," -215",",,C",,,,
"CA004010358","1979-02-11","50.9333","-105.7","579.0","AYLESBURY, SK CA","    3",",,C","    3",",,C"," -225",",,C"," -260",",,C",,,,
"CA004010358","1979-02-12","50.9333","-105.7","579.0","AYLESBURY, SK CA","    5",",,C","    5",",,C"," -210",",,C"," -295",",,C",,,,
"CA004010358","1979-02-13","50.9333","-105.7","579.0","AYLESBURY, SK CA","    3",",,C","    3",",,C"," -190",",,C"," -260",",,C",,,,
"CA004010358","1979-02-14","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0","T,,C"," -230",",,C"," -265",",,C",,,,
"CA004010358","1979-02-15","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -285",",,C"," -365",",,C",,,,
"CA004010358","1979-02-16","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -230",",,C"," -370",",,C",,,,
"CA004010358","1979-02-17","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -150",",,C"," -265",",,C",,,,
"CA004010358","1979-02-18","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  -15",",,C"," -175",",,C",,,,
"CA004010358","1979-02-19","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -115",",,C"," -205",",,C",,,,
"CA004010358","1979-02-20","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  -95",",,C"," -175",",,C",,,,
"CA004010358","1979-02-21","50.9333","-105.7","579.0","AYLESBURY, SK CA","    7",",,C","    7",",,C","  -90",",,C"," -200",",,C",,,,
"CA004010358","1979-02-22","50.9333","-105.7","579.0","AYLESBURY, SK CA","    3",",,C","    3",",,C"," -130",",,C"," -175",",,C",,,,
"CA004010358","1979-02-23","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0","T,,C"," -210",",,C"," -300",",,C",,,,
"CA004010358","1979-02-24","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -155",",,C"," -255",",,C",,,,
"CA004010358","1979-02-25","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  -20",",,C"," -240",",,C",,,,
"CA004010358","1979-02-26","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  -80",",,C"," -175",",,C",,,,
"CA004010358","1979-02-27","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -135",",,C"," -165",",,C",,,,
"CA004010358","1979-02-28","50.9333","-105.7","579.0","AYLESBURY, SK CA","   65",",,C","   65",",,C"," -150",",,C"," -165",",,C",,,,
"CA004010358","1979-03-01","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -165",",,C"," -255",",,C",,,,
"CA004010358","1979-03-02","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  -75",",,C"," -235",",,C",,,,
"CA004010358","1979-03-03","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  -50",",,C"," -230",",,C",,,,
"CA004010358","1979-03-04","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","    0",",,C"," -150",",,C",,,,
"CA004010358","1979-03-05","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   40",",,C"," -125",",,C",,,,
"CA004010358","1979-03-06","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  -20",",,C","  -75",",,C",,,,
"CA004010358","1979-03-07","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0","T,,C","   35",",,C"," -105",",,C",,,,
"CA004010358","1979-03-08","50.9333","-105.7","579.0","AYLESBURY, SK CA","    2",",,C","    2",",,C","  -85",",,C"," -125",",,C",,,,
"CA004010358","1979-03-09","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -145",",,C"," -230",",,C",,,,
"CA004010358","1979-03-10","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   40",",,C"," -220",",,C",,,,
"CA004010358","1979-03-11","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   10",",,C","  -40",",,C",,,,
"CA004010358","1979-03-12","50.9333","-105.7","579.0","AYLESBURY, SK CA","    3",",,C","    3",",,C","   20",",,C","  -65",",,C",,,,
"CA004010358","1979-03-13","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  -15",",,C","  -90",",,C",,,,
"CA004010358","1979-03-14","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  -60",",,C"," -180",",,C",,,,
"CA004010358","1979-03-15","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   65",",,C"," -115",",,C",,,,
"CA004010358","1979-03-16","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   95",",,C","  -50",",,C",,,,
"CA004010358","1979-03-17","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   10",",,C","  -55",",,C",,,,
"CA004010358","1979-03-18","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   10",",,C","  -85",",,C",,,,
"CA004010358","1979-03-19","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  -15",",,C","  -90",",,C",,,,
"CA004010358","1979-03-20","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   15",",,C","  -30",",,C",,,,
"CA004010358","1979-03-21","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   35",",,C","  -55",",,C",,,,
"CA004010358","1979-03-22","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","    5",",,C","  -25",",,C",,,,
"CA004010358","1979-03-23","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   55",",,C","  -70",",,C",,,,
"CA004010358","1979-03-24","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0","T,,C","   25",",,C","  -25",",,C",,,,
"CA004010358","1979-03-25","50.9333","-105.7","579.0","AYLESBURY, SK CA","    2",",,C","    2",",,C","  -85",",,C"," -120",",,C",,,,
"CA004010358","1979-03-26","50.9333","-105.7","579.0","AYLESBURY, SK CA","    2",",,C","    2",",,C","  -60",",,C"," -170",",,C",,,,
"CA004010358","1979-03-27","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0","T,,C","  -60",",,C"," -100",",,C",,,,
"CA004010358","1979-03-28","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  -20",",,C"," -155",",,C",,,,
"CA004010358","1979-03-29","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   20",",,C","  -90",",,C",,,,
"CA004010358","1979-03-30","50.9333","-105.7","579.0","AYLESBURY, SK CA","    5",",,C","    5",",,C","   25",",,C","  -90",",,C",,,,
"CA004010358","1979-03-31","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C"," -110",",,C"," -140",",,C",,,,
"CA004010358","1979-04-01","50.9333","-105.7","579.0","AYLESBURY, SK CA","    2",",,C","    2",",,C","  -50",",,C"," -235",",,C",,,,
"CA004010358","1979-04-02","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   -5",",,C"," -150",",,C",,,,
"CA004010358","1979-04-03","50.9333","-105.7","579.0","AYLESBURY, SK CA","   20",",,C","   20",",,C","  -55",",,C"," -160",",,C",,,,
"CA004010358","1979-04-04","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  -60",",,C"," -145",",,C",,,,
"CA004010358","1979-04-05","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  -85",",,C"," -230",",,C",,,,
"CA004010358","1979-04-06","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  -20",",,C"," -135",",,C",,,,
"CA004010358","1979-04-07","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  -35",",,C","  -70",",,C",,,,
"CA004010358","1979-04-08","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   35",",,C"," -110",",,C",,,,
"CA004010358","1979-04-09","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   45",",,C","  -45",",,C",,,,
"CA004010358","1979-04-10","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   10",",,C","  -40",",,C",,,,
"CA004010358","1979-04-11","50.9333","-105.7","579.0","AYLESBURY, SK CA","   53",",,C","   45",",,C","   15",",,C","  -35",",,C",,,,
"CA004010358","1979-04-12","50.9333","-105.7","579.0","AYLESBURY, SK CA","   72",",,C","   72",",,C","    5",",,C","  -10",",,C",,,,
"CA004010358","1979-04-13","50.9333","-105.7","579.0","AYLESBURY, SK CA","    6",",,C","    6",",,C","   15",",,C","  -20",",,C",,,,
"CA004010358","1979-04-14","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   15",",,C","  -20",",,C",,,,
"CA004010358","1979-04-15","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   45",",,C","  -20",",,C",,,,
"CA004010358","1979-04-16","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   40",",,C","  -30",",,C",,,,
"CA004010358","1979-04-17","50.9333","-105.7","579.0","AYLESBURY, SK CA","    6",",,C","    0",",,C","   65",",,C","    0",",,C",,,,
"CA004010358","1979-04-18","50.9333","-105.7","579.0","AYLESBURY, SK CA","    6",",,C","    0",",,C","   60",",,C","    5",",,C",,,,
"CA004010358","1979-04-19","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   80",",,C","   10",",,C",,,,
"CA004010358","1979-04-20","50.9333","-105.7","579.0","AYLESBURY, SK CA","   40",",,C","    4",",,C","  100",",,C","  -25",",,C",,,,
"CA004010358","1979-04-21","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   55",",,C","  -10",",,C",,,,
"CA004010358","1979-04-22","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   80",",,C","  -30",",,C",,,,
"CA004010358","1979-04-23","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   75",",,C","  -30",",,C",,,,
"CA004010358","1979-04-24","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0",",,C","   90",",,C","   -5",",,C",,,,
"CA004010358","1979-04-25","50.9333","-105.7","579.0","AYLESBURY, SK CA","    6",",,C","    3",",,C","   90",",,C","  -30",",,C",,,,
"CA004010358","1979-04-26","50.9333","-105.7","579.0","AYLESBURY, SK CA","    2",",,C","    2",",,C","   90",",,C","  -15",",,C",,,,
"CA004010358","1979-04-27","50.9333","-105.7","579.0","AYLESBURY, SK CA","   56",",,C","   56",",,C","  130",",,C","  -10",",,C",,,,
"CA004010358","1979-04-28","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  100",",,C","    0",",,C",,,,
"CA004010358","1979-04-29","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0",",,C","   90",",,C","  -45",",,C",,,,
"CA004010358","1979-04-30","50.9333","-105.7","579.0","AYLESBURY, SK CA","   14",",,C","    0",",,C","  125",",,C","  -40",",,C",,,,
"CA004010358","1979-05-01","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0","T,,C","   35",",,C","    0",",,C",,,,
"CA004010358","1979-05-02","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   70",",,C","  -60",",,C",,,,
"CA004010358","1979-05-03","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   75",",,C","  -25",",,C",,,,
"CA004010358","1979-05-04","50.9333","-105.7","579.0","AYLESBURY, SK CA","   24",",,C","   14",",,C","   65",",,C","  -35",",,C",,,,
"CA004010358","1979-05-05","50.9333","-105.7","579.0","AYLESBURY, SK CA","    8",",,C","    3",",,C","   35",",,C","  -10",",,C",,,,
"CA004010358","1979-05-06","50.9333","-105.7","579.0","AYLESBURY, SK CA","  125",",,C","   79",",,C","   30",",,C","    0",",,C",,,,
"CA004010358","1979-05-07","50.9333","-105.7","579.0","AYLESBURY, SK CA","   24",",,C","   24",",,C","   50",",,C","  -10",",,C",,,,
"CA004010358","1979-05-08","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   95",",,C","  -20",",,C",,,,
"CA004010358","1979-05-09","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","   95",",,C","  -30",",,C",,,,
"CA004010358","1979-05-10","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  100",",,C","  -40",",,C",,,,
"CA004010358","1979-05-11","50.9333","-105.7","579.0","AYLESBURY, SK CA","    4",",,C","    0",",,C","  140",",,C","  -30",",,C",,,,
"CA004010358","1979-05-12","50.9333","-105.7","579.0","AYLESBURY, SK CA","   14",",,C","    0",",,C","  155",",,C","   35",",,C",,,,
"CA004010358","1979-05-13","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  155",",,C","   10",",,C",,,,
"CA004010358","1979-05-14","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  175",",,C","   35",",,C",,,,
"CA004010358","1979-05-15","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  235",",,C","   30",",,C",,,,
"CA004010358","1979-05-16","50.9333","-105.7","579.0","AYLESBURY, SK CA","   21",",,C","    0",",,C","  260",",,C","   95",",,C",,,,
"CA004010358","1979-05-17","50.9333","-105.7","579.0","AYLESBURY, SK CA","    2",",,C","    0",",,C","   80",",,C","   20",",,C",,,,
"CA004010358","1979-05-18","50.9333","-105.7","579.0","AYLESBURY, SK CA","   88",",,C","    0",",,C","  170",",,C","    5",",,C",,,,
"CA004010358","1979-05-19","50.9333","-105.7","579.0","AYLESBURY, SK CA","   99",",,C","    0",",,C","   75",",,C","   55",",,C",,,,
"CA004010358","1979-05-20","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  170",",,C","   10",",,C",,,,
"CA004010358","1979-05-21","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  210",",,C","   85",",,C",,,,
"CA004010358","1979-05-22","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0",",,C","  180",",,C","   20",",,C",,,,
"CA004010358","1979-05-23","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  220",",,C","   60",",,C",,,,
"CA004010358","1979-05-24","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0",",,C","  255",",,C","   65",",,C",,,,
"CA004010358","1979-05-25","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  255",",,C","  105",",,C",,,,
"CA004010358","1979-05-26","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  265",",,C","   75",",,C",,,,
"CA004010358","1979-05-27","50.9333","-105.7","579.0","AYLESBURY, SK CA","   68",",,C","    0",",,C","  285",",,C","  140",",,C",,,,
"CA004010358","1979-05-28","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  200",",,C","  115",",,C",,,,
"CA004010358","1979-05-29","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  185",",,C","   70",",,C",,,,
"CA004010358","1979-05-30","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  160",",,C","   30",",,C",,,,
"CA004010358","1979-05-31","50.9333","-105.7","579.0","AYLESBURY, SK CA","   92",",,C","    0",",,C","  130",",,C","   35",",,C",,,,
"CA004010358","1979-06-01","50.9333","-105.7","579.0","AYLESBURY, SK CA","    4",",,C","    0",",,C","  210",",,C","   45",",,C",,,,
"CA004010358","1979-06-02","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0",",,C","  210",",,C","   40",",,C",,,,
"CA004010358","1979-06-03","50.9333","-105.7","579.0","AYLESBURY, SK CA","    4",",,C","    0",",,C","  210",",,C","   75",",,C",,,,
"CA004010358","1979-06-04","50.9333","-105.7","579.0","AYLESBURY, SK CA","  137",",,C","    0",",,C","  225",",,C","   45",",,C",,,,
"CA004010358","1979-06-05","50.9333","-105.7","579.0","AYLESBURY, SK CA","    6",",,C","    0",",,C","  200",",,C","  105",",,C",,,,
"CA004010358","1979-06-06","50.9333","-105.7","579.0","AYLESBURY, SK CA","   37",",,C","    0",",,C","  165",",,C","   80",",,C",,,,
"CA004010358","1979-06-07","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  135",",,C","   40",",,C",,,,
"CA004010358","1979-06-08","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  195",",,C","   45",",,C",,,,
"CA004010358","1979-06-09","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  210",",,C","   75",",,C",,,,
"CA004010358","1979-06-10","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  245",",,C","   75",",,C",,,,
"CA004010358","1979-06-11","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  280",",,C","   70",",,C",,,,
"CA004010358","1979-06-12","50.9333","-105.7","579.0","AYLESBURY, SK CA","    3",",,C","    0",",,C","  330",",,C","  105",",,C",,,,
"CA004010358","1979-06-13","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  345",",,C","  120",",,C",,,,
"CA004010358","1979-06-14","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  220",",,C","  100",",,C",,,,
"CA004010358","1979-06-15","50.9333","-105.7","579.0","AYLESBURY, SK CA","    3",",,C","    0",",,C","  195",",,C","   95",",,C",,,,
"CA004010358","1979-06-16","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  235",",,C","   65",",,C",,,,
"CA004010358","1979-06-17","50.9333","-105.7","579.0","AYLESBURY, SK CA","    4",",,C","    0",",,C","  245",",,C","   95",",,C",,,,
"CA004010358","1979-06-18","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  260",",,C","   80",",,C",,,,
"CA004010358","1979-06-19","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  235",",,C","  155",",,C",,,,
"CA004010358","1979-06-20","50.9333","-105.7","579.0","AYLESBURY, SK CA","  236",",,C","    0",",,C","  255",",,C","  110",",,C",,,,
"CA004010358","1979-06-21","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0","T,,C","    0",",,C","  200",",,C","  110",",,C",,,,
"CA004010358","1979-06-22","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  200",",,C","   80",",,C",,,,
"CA004010358","1979-06-23","50.9333","-105.7","579.0","AYLESBURY, SK CA","   30",",,C","    0",",,C","  270",",,C","  105",",,C",,,,
"CA004010358","1979-06-24","50.9333","-105.7","579.0","AYLESBURY, SK CA","    6",",,C","    0",",,C","  280",",,C","  115",",,C",,,,
"CA004010358","1979-06-25","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  235",",,C","  110",",,C",,,,
"CA004010358","1979-06-26","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  270",",,C","   95",",,C",,,,
"CA004010358","1979-06-27","50.9333","-105.7","579.0","AYLESBURY, SK CA","   44",",,C","    0",",,C","  255",",,C","  115",",,C",,,,
"CA004010358","1979-06-28","50.9333","-105.7","579.0","AYLESBURY, SK CA","    0",",,C","    0",",,C","  290",",,C","  135",",,C",,,,
