"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","WT01","WT01_ATTRIBUTES"
"USC00358343","1914-12-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   51",",,6",,
"USC00358343","1914-12-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   51",",,6",,
"USC00358343","1914-12-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   51",",,6",,
"USC00358343","1914-12-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   51",",,6",,
"USC00358343","1914-12-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   51",",,6",,
"USC00358343","1914-12-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   51",",,6",,
"USC00358343","1914-12-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   51",",,6",,
"USC00358343","1914-12-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   51",",,6",,
"USC00358343","1914-12-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   51",",,6",,
"USC00358343","1914-12-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   51",",,6",,
"USC00358343","1914-12-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   51",",,6",,
"USC00358343","1914-12-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1914-12-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1914-12-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1914-12-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","   13",",,6","    0",",,6","   25",",,6",,
"USC00358343","1914-12-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1914-12-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1914-12-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1914-12-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1914-12-26","45.016667","-119.966667","1176.2","TAMARACK, OR US","    3",",,6","    8",",,6","   25",",,6",,
"USC00358343","1914-12-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1914-12-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1914-12-29","45.016667","-119.966667","1176.2","TAMARACK, OR US","   38",",,6","   13",",,6","   51",",,6",,
"USC00358343","1914-12-30","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6",,,,
"USC00358343","1914-12-31","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1915-01-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","   13",",,6","    8",",,6","   25",",,6",,
"USC00358343","1915-01-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1915-01-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1915-01-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1915-01-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1915-01-06","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1915-01-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6","    0",",,6","   25",",,6",,
"USC00358343","1915-01-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","   25",",,6","   13",",,6","   51",",,6",,
"USC00358343","1915-01-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","   18",",,6","   13",",,6","   51",",,6",,
"USC00358343","1915-01-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1915-01-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1915-01-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1915-01-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","   23",",,6","   25",",,6","   51",",,6",,
"USC00358343","1915-01-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","   94",",,6","   89",",,6","  152",",,6",,
"USC00358343","1915-01-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","  127",",,6",,
"USC00358343","1915-01-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","  127",",,6",,
"USC00358343","1915-01-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","  127",",,6",,
"USC00358343","1915-01-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","  127",",,6",,
"USC00358343","1915-01-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","  127",",,6",,
"USC00358343","1915-01-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","  127",",,6",,
"USC00358343","1915-01-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","  127",",,6",,
"USC00358343","1915-01-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","  102",",,6",,
"USC00358343","1915-01-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","  102",",,6",,
"USC00358343","1915-01-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","  102",",,6",,
"USC00358343","1915-01-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","  102",",,6",,
"USC00358343","1915-01-26","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","  102",",,6",,
"USC00358343","1915-01-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","  102",",,6",,
"USC00358343","1915-01-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","  102",",,6",,
"USC00358343","1915-01-29","45.016667","-119.966667","1176.2","TAMARACK, OR US","   25",",,6","   25",",,6","  127",",,6",,
"USC00358343","1915-01-30","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","  127",",,6",,
"USC00358343","1915-01-31","45.016667","-119.966667","1176.2","TAMARACK, OR US","    5",",,6","    0",",,6","  102",",,6",,
"USC00358343","1915-02-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","  165",",,6","    0",",,6","  102",",,6",,
"USC00358343","1915-02-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","   53",",,6","    0",",,6","   76",",,6",,
"USC00358343","1915-02-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","   28",",,6","   38",",,6","  127",",,6",,
"USC00358343","1915-02-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","   13",",,6","   13",",,6","  127",",,6",,
"USC00358343","1915-02-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","    3",",,6","    8",",,6","  102",",,6",,
"USC00358343","1915-02-06","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","  127",",,6",,
"USC00358343","1915-02-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   76",",,6",,
"USC00358343","1915-02-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   51",",,6",,
"USC00358343","1915-02-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1915-02-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","   48",",,6","   51",",,6","   76",",,6",,
"USC00358343","1915-02-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6","    0",",,6","   51",",,6",,
"USC00358343","1915-02-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6","    0",",,6","   51",",,6",,
"USC00358343","1915-02-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1915-02-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-02-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-02-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","   10",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-02-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-02-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","  107",",,6","   51",",,6","   51",",,6",,
"USC00358343","1915-02-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1915-02-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","   23",",,6","   25",",,6","   51",",,6",,
"USC00358343","1915-02-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","   48",",,6","   64",",,6","  102",",,6",,
"USC00358343","1915-02-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","   23",",,6","   38",",,6","  102",",,6",,
"USC00358343","1915-02-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   76",",,6",,
"USC00358343","1915-02-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1915-02-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","   28",",,6","    0",",,6","   25",",,6",,
"USC00358343","1915-02-26","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-02-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","   25",",,6","    8",",,6","    0","T,,6",,
"USC00358343","1915-02-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","  112",",,6","  102",",,6","  102",",,6",,
"USC00358343","1915-03-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","  104",",,6","  102",",,6","  203",",,6",,
"USC00358343","1915-03-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","  152",",,6",,
"USC00358343","1915-03-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","  102",",,6",,
"USC00358343","1915-03-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   76",",,6",,
"USC00358343","1915-03-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   51",",,6",,
"USC00358343","1915-03-06","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1915-03-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","   25",",,6",,
"USC00358343","1915-03-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-03-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-03-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","   25",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-03-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-03-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","    5",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-03-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","    5",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-03-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","   15",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-03-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","   15",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-03-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-03-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-03-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","   18",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-03-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-03-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-03-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-03-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-03-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-03-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-03-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-03-26","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-03-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-03-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","    8",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-03-29","45.016667","-119.966667","1176.2","TAMARACK, OR US","  107",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-03-30","45.016667","-119.966667","1176.2","TAMARACK, OR US","   36",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-03-31","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","P,,6","    0",",,6",,,,
"USC00358343","1915-04-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","    8",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","    8",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-06","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","    8",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","   38",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","   25",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-26","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-04-29","45.016667","-119.966667","1176.2","TAMARACK, OR US","   84",",,6","   76",",,6","   25",",O,6",,
"USC00358343","1915-04-30","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","   28",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","    8",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","   56",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","   15",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-06","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","   13",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","   81",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","   41",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","  102",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","  155",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","   76",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","  152",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","   10",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","   13",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","   20",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","    8",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","   15",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","   20",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","  102",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","   10",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-26","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","   33",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-29","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-30","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-05-31","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","   20",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-06","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","   51",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","  292",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","   13",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-26","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-29","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-06-30","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-07-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-07-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-07-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-07-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","  445",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-07-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-07-06","45.016667","-119.966667","1176.2","TAMARACK, OR US","   15",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-07-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-07-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","   48",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-07-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-07-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1915-07-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
