"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00044979","1973-12-01","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   89",",,0,1000","    0",",,0","    0",",,0","  178",",,0","   83",",,0",,,,,,,"   48",",,0,1000",,,,,,,"  128",",,0","  156",",,0","  100",",,0,1000","  344",",,0"
"USC00044979","1973-12-02","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    8",",,0,1000","    0",",,0","    0",",,0","  106",",,0","   17",",,0",,,,,,,"   18",",,0,1000",,,,,,,"   22",",,0","  128",",,0","   78",",,0,1000","   93",",,0"
"USC00044979","1973-12-03","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0","T,,0,1000","    0",",,0","    0",",,0","  111",",,0","   11",",,0",,,,,,,"    8",",,0,1000",,,,,,,"   22",",,0","  111",",,0","   83",",,0,1000","  111",",,0"
"USC00044979","1973-12-04","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  128",",,0","   11",",,0",,,,,,,"   13",",,0,1000",,,,,,,"   22",",,0","  106",",,0","   72",",,0,1000","   85",",,0"
"USC00044979","1973-12-05","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0","T,,0,1000","    0",",,0","    0",",,0","  106",",,0","    6",",,0",,,,,,,"    5",",,0,1000",,,,,,,"   17",",,0","   83",",,0","   83",",,0,1000","   84",",,0"
"USC00044979","1973-12-06","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  111",",,0","   28",",,0",,,,,,,"    5",",,0,1000",,,,,,,"   28",",,0","  106",",,0","   56",",,0,1000","   56",",,0"
"USC00044979","1973-12-07","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","   67",",,0","   17",",,0",,,,,,,"   10",",,0,1000",,,,,,,"   33",",,0","   72",",,0","   61",",,0,1000","   56",",,0"
"USC00044979","1973-12-08","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    5",",,0,1000","    0",",,0","    0",",,0","   94",",,0","   44",",,0",,,,,,,"    5",",,0,1000",,,,,,,"   39",",,0","   94",",,0","   72",",,0,1000","   69",",,0"
"USC00044979","1973-12-09","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    3",",,0,1000","    0",",,0","    0",",,0","   78",",,0","   44",",,0",,,,,,,"    3",",,0,1000",,,,,,,"   50",",,0","   78",",,0","   61",",,0,1000","   50",",,0"
"USC00044979","1973-12-10","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0","T,,0,1000","    0",",,0","    0",",,0","   61",",,0","   28",",,0",,,,,,,"    0",",,0,1000",,,,,,,"   33",",,0","   72",",,0","   39",",,0,1000","   39",",,0"
"USC00044979","1973-12-11","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0","T,,0,1000","    0",",,0","    0",",,0","  144",",,0","   22",",,0",,,,,,,"    3",",,0,1000",,,,,,,"   28",",,0","   67",",,0","  139",",,0,1000","   74",",,0"
"USC00044979","1973-12-12","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  144",",,0","   33",",,0",,,,,,,"   10",",,0,1000",,,,,,,"   28",",,0","  100",",,0","  117",",,0,1000","  103",",,0"
"USC00044979","1973-12-13","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0","T,,0,1000","    0",",,0","    0",",,0","  128",",,0","   78",",,0",,,,,,,"    8",",,0,1000",,,,,,,"   44",",,0","   94",",,0","  100",",,0,1000","   82",",,0"
"USC00044979","1973-12-14","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0","T,,0,1000","    0",",,0","    0",",,0","  128",",,0","   28",",,0",,,,,,,"    8",",,0,1000",,,,,,,"   28",",,0","  100",",,0","  128",",,0,1000","   87",",,0"
"USC00044979","1973-12-15","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  144",",,0","   11",",,0",,,,,,,"   10",",,0,1000",,,,,,,"   28",",,0","  122",",,0","   83",",,0,1000","   85",",,0"
"USC00044979","1973-12-16","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    5",",,0,1000","    0",",,0","    0",",,0","  128",",,0","   17",",,0",,,,,,,"    5",",,0,1000",,,,,,,"   56",",,0","  111",",,0","   72",",,0,1000","   64",",,0"
"USC00044979","1973-12-17","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0","T,,0,1000","    0",",,0","    0",",,0","  106",",,0","   28",",,0",,,,,,,"    5",",,0,1000",,,,,,,"   44",",,0","  100",",,0","   83",",,0,1000","   84",",,0"
"USC00044979","1973-12-18","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0","T,,0,1000","    0",",,0","    0",",,0","  133",",,0","   17",",,0",,,,,,,"   15",",,0,1000",,,,,,,"   28",",,0","  122",",,0","  106",",,0,1000","  106",",,0"
"USC00044979","1973-12-19","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  144",",,0","    0",",,0",,,,,,,"   18",",,0,1000",,,,,,,"   22",",,0","  122",",,0","   67",",,0,1000","  116",",,0"
"USC00044979","1973-12-20","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0","T,,0,1000","    0",",,0","    0",",,0","  133",",,0","    6",",,0",,,,,,,"    5",",,0,1000",,,,,,,"   22",",,0","  111",",,0","   56",",,0,1000","   82",",,0"
"USC00044979","1973-12-21","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    3",",,0,1000","    0",",,0","    0",",,0","  172",",,0","   50",",,0",,,,,,,"   18",",,0,1000",,,,,,,"   28",",,0","  100",",,0","  117",",,0,1000","   87",",,0"
"USC00044979","1973-12-22","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","  119",",,0,1000","    0",",,0","    0",",,0","  128",",,0","   50",",,0",,,,,,,"   13",",,0,1000",,,,,,,"   50",",,0","   78",",,0","  117",",,0,1000","   93",",,0"
"USC00044979","1973-12-23","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    3",",,0,1000","    0",",,0","    0",",,0","  128",",,0","   -6",",,0",,,,,,,"   15",",,0,1000",,,,,,,"    0",",,0","  122",",,0","   83",",,0,1000","  101",",,0"
"USC00044979","1973-12-24","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    3",",,0,1000","    0",",,0","    0",",,0","  117",",,0","   33",",,0",,,,,,,"   10",",,0,1000",,,,,,,"   33",",,0","  111",",,0","   78",",,0,1000","  111",",,0"
"USC00044979","1973-12-25","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  117",",,0","   28",",,0",,,,,,,"    8",",,0,1000",,,,,,,"   17",",,0","  111",",,0","   78",",,0,1000","   64",",,0"
"USC00044979","1973-12-26","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0","T,,0,1000","    0",",,0","    0",",,0","  106",",,0","   72",",,0",,,,,,,"    0",",,0,1000",,,,,,,"   39",",,0","   83",",,0","  100",",,0,1000","   43",",,0"
"USC00044979","1973-12-27","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   46",",,0,1000","    0",",,0","    0",",,0","  128",",,0","   83",",,0",,,,,,,"    3",",,0,1000",,,,,,,"   72",",,0","  122",",,0","   89",",,0,1000","  105",",,0"
"USC00044979","1973-12-28","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   48",",,0,1000","    0",",,0","    0",",,0","  150",",,0","   89",",,0",,,,,,,"    0",",,0,1000",,,,,,,"   78",",,0","  111",",,0","  156",",,0,1000","   51",",,0"
"USC00044979","1973-12-29","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0","T,,0,1000","    0",",,0","    0",",,0","  183",",,0","  100",",,0",,,,,,,"   18",",,0,1000",,,,,,,"  106",",,0","  178",",,0","  144",",,0,1000","   69",",,0"
"USC00044979","1973-12-30","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  183",",,0","   28",",,0",,,,,,,"   20",",,0,1000",,,,,,,"   33",",,0","  161",",,0","  111",",,0,1000","  169",",,0"
"USC00044979","1973-12-31","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  139",",,0","    6",",,0",,,,,,,"   23",",,0,1000",,,,,,,"   22",",,0","  122",",,0","   89",",,0,1000","  127",",,0"
"USC00044979","1974-01-01","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   56",",,0,1000","    0",",,0","    0",",,0","   94",",,0","   28",",,0",,,,,,,"    3",",,0,1000",,,,,,,"   22",",,0","   56",",,0","   67",",,0,1000","  142",",,0"
"USC00044979","1974-01-02","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0","T,,0,1000","    0",",,0","    0",",,0","   78",",,0","  -44",",,0",,,,,,,"    8",",,0,1000",,,,,,,"    0",",,0","   72",",,0","   22",",,0,1000","  129",",,0"
"USC00044979","1974-01-03","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","   67",",,0","  -22",",,0",,,,,,,"   20",",,0,1000",,,,,,,"    6",",,0","   67",",,0","   61",",,0,1000","  145",",,0"
"USC00044979","1974-01-04","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   28",",,0,1000","    0",",,0","    0",",,0","  100",",,0","   17",",,0",,,,,,,"   28",",,0,1000",,,,,,,"   17",",,0","   78",",,0","   50",",,0,1000","  217",",,0"
"USC00044979","1974-01-05","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   64",",,0,1000","    0",",,0","    0",",,0","  100",",,0","   28",",,0",,,,,,,"   10",",,0,1000",,,,,,,"   33",",,0","   72",",,0","   72",",,0,1000","   98",",,0"
"USC00044979","1974-01-06","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   15",",,0,1000","    0",",,0","    0",",,0","   94",",,0","   33",",,0",,,,,,,"    8",",,0,1000",,,,,,,"   39",",,0","   78",",,0","   67",",,0,1000","   72",",,0"
"USC00044979","1974-01-07","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","  216",",,0,1000","    0",",,0","    0",",,0","   89",",,0","   33",",,0",,,,,,,"   13",",,0,1000",,,,,,,"   39",",,0","   72",",,0","   44",",,0,1000","   84",",,0"
"USC00044979","1974-01-08","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   61",",,0,1000","    0",",,0","    0",",,0","   83",",,0","   28",",,0",,,,,,,"    5",",,0,1000",,,,,,,"   39",",,0","   50",",,0","   50",",,0,1000","   85",",,0"
"USC00044979","1974-01-09","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0","T,,0,1000","    0",",,0","    0",",,0","   94",",,0","   -6",",,0",,,,,,,"   13",",,0,1000",,,,,,,"   11",",,0","  100",",,0","   28",",,0,1000","   72",",,0"
"USC00044979","1974-01-10","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","   78",",,0","   17",",,0",,,,,,,"    5",",,0,1000",,,,,,,"   11",",,0","   67",",,0","   56",",,0,1000","   74",",,0"
"USC00044979","1974-01-11","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0","T,,0,1000","    0",",,0","    0",",,0","   89",",,0","   33",",,0",,,,,,,"    5",",,0,1000",,,,,,,"   33",",,0","  100",",,0","   56",",,0,1000","   79",",,0"
"USC00044979","1974-01-12","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    5",",,0,1000","    0",",,0","    0",",,0","  100",",,0","   56",",,0",,,,,,,"    0",",,0,1000",,,,,,,"   50",",,0","   67",",,0","   78",",,0,1000","   95",",,0"
"USC00044979","1974-01-13","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  161",",,0","   89",",I,0",,,,,,,"    8",",,0,1000",,,,,,,"   67",",,0","  133",",,0","   78",",,0,1000","  106",",,0"
"USC00044979","1974-01-14","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0","T,,0,1000","    0",",,0","    0",",,0","  150",",,0","   44",",,0",,,,,,,"    8",",,0,1000",,,,,,,"   44",",,0","  156",",,0","   72",",,0,1000","   76",",,0"
"USC00044979","1974-01-15","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  189",",,0","   72",",,0",,,,,,,"   10",",,0,1000",,,,,,,"   56",",,0","  133",",,0","  161",",,0,1000","   87",",,0"
"USC00044979","1974-01-16","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  250",",,0","  122",",,0",,,,,,,"   53",",,0,1000",,,,,,,"   83",",,0","  172",",,0","  178",",,0,1000","  164",",,0"
"USC00044979","1974-01-17","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   23",",,0,1000","    0",",,0","    0",",,0","  183",",,0","  128",",,0",,,,,,,"    0",",,0,1000",,,,,,,"  100",",,0","  139",",,0","  139",",,0,1000","  140",",,0"
"USC00044979","1974-01-18","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    3",",,0,1000","    0",",,0","    0",",,0","  167",",,0","  106",",,0",,,,,,,"   15",",,0,1000",,,,,,,"   94",",,0","  150",",,0","  167",",,0,1000","   58",",,0"
"USC00044979","1974-01-19","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  189",",,0","  106",",,0",,,,,,,"    3",",,0,1000",,,,,,,"  100",",,0","  172",",,0","  139",",,0,1000","  146",",,0"
"USC00044979","1974-01-20","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0","T,,0,1000","    0",",,0","    0",",,0","  167",",,0","   89",",,0",,,,,,,"    5",",,0,1000",,,,,,,"   83",",,0","  150",",,0","  100",",,0,1000","   82",",,0"
"USC00044979","1974-01-21","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0","T,,0,1000","    0",",,0","    0",",,0","  122",",,0","   11",",,0",,,,,,,"    5",",,0,1000",,,,,,,"   22",",,0","  117",",,0","   72",",,0,1000","  113",",,0"
"USC00044979","1974-01-22","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  122",",,0","  -22",",,0",,,,,,,,,,,,,,,"    6",",,0","  117",",,0","   28",",,0,1000","  143",",,0"
"USC00044979","1974-01-23","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  117",",,0","   28",",,0","    2",",,0",,,,,,,"   10",",,0",,,,,"   11",",,0","  100",",,0","   56",",,0,1000","  109",",,0"
"USC00044979","1974-01-24","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  144",",,0","   61",",,0",,,,,,,"    5",",,0,1000",,,,,,,"   17",",,0","  122",",,0","   61",",,0,1000","   95",",,0"
"USC00044979","1974-01-25","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  139",",,0","   17",",,0",,,,,,,"   64",",,0,1000",,,,,,,"   17",",,0","  133",",,0","  111",",,0,1000","   92",",,0"
"USC00044979","1974-01-26","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    3",",,0,1000","    0",",,0","    0",",,0","  150",",,0","    6",",,0",,,,,,,"   23",",,0,1000",,,,,,,"   28",",,0","  144",",,0","   83",",,0,1000","  116",",,0"
"USC00044979","1974-01-27","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  139",",,0","    0",",,0",,,,,,,"   46",",,0,1000",,,,,,,"   22",",,0","  122",",,0","   94",",,0,1000","  201",",,0"
"USC00044979","1974-01-28","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  128",",,0","    6",",,0",,,,,,,"   15",",,0,1000",,,,,,,"   28",",,0","  133",",,0","   67",",,0,1000","   97",",,0"
"USC00044979","1974-01-29","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  128",",,0","    6",",,0",,,,,,,"   18",",,0,1000",,,,,,,"   28",",,0","  139",",,0","   61",",,0,1000","  105",",,0"
"USC00044979","1974-01-30","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  133",",,0","   28",",,0",,,,,,,"   15",",,0,1000",,,,,,,"   28",",,0","  133",",,0","   61",",,0,1000","   80",",,0"
"USC00044979","1974-01-31","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  128",",,0","   28",",,0",,,,,,,"   18",",,0,1000",,,,,,,"   39",",,0","  150",",,0","   89",",,0,1000","   76",",,0"
"USC00044979","1974-02-01","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0","T,,0,1000","    0",",,0","    0",",,0","  144",",,0","   50",",,0",,,,,,,"   18",",,0,1000",,,,,,,"   67",",,0","  156",",,0","  117",",,0,1000","   98",",,0"
"USC00044979","1974-02-02","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  156",",,0","    6",",,0",,,,,,,"   30",",,0,1000",,,,,,,"   33",",,0","  156",",,0","  100",",,0,1000","  142",",,0"
"USC00044979","1974-02-03","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  144",",,0","   -6",",,0",,,,,,,"   30",",,0,1000",,,,,,,"   28",",,0","  144",",,0","   89",",,0,1000","  126",",,0"
"USC00044979","1974-02-04","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  183",",,0","    6",",,0",,,,,,,"   20",",,0,1000",,,,,,,"   33",",,0","  150",",,0","   78",",,0,1000","  106",",,0"
"USC00044979","1974-02-05","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  167",",,0","   28",",,0",,,,,,,"   20",",,0,1000",,,,,,,"   33",",,0","  161",",,0","   83",",,0,1000","   98",",,0"
"USC00044979","1974-02-06","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  128",",,0","   33",",,0",,,,,,,"   66",",,0,1000",,,,,,,"   28",",,0","  128",",,0","   72",",,0,1000","  288",",,0"
"USC00044979","1974-02-07","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  144",",,0","  -11",",,0",,,,,,,"   53",",,0,1000",,,,,,,"   17",",,0","  139",",,0","   67",",,0,1000","  183",",,0"
"USC00044979","1974-02-08","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  150",",,0","    0",",,0",,,,,,,"   18",",,0,1000",,,,,,,"   17",",,0","  144",",,0","   78",",,0,1000","  101",",,0"
"USC00044979","1974-02-09","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  167",",,0","   17",",,0",,,,,,,"   18",",,0,1000",,,,,,,"   56",",,0","  156",",,0","   44",",,0,1000","   97",",,0"
"USC00044979","1974-02-10","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  161",",,0","   11",",,0",,,,,,,"   33",",,0,1000",,,,,,,"   56",",,0","  144",",,0","  100",",,0,1000","   93",",,0"
"USC00044979","1974-02-11","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  183",",,0","    6",",,0",,,,,,,"   23",",,0,1000",,,,,,,"   56",",,0","  189",",,0","   83",",,0,1000","  106",",,0"
"USC00044979","1974-02-12","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  144",",,0","   44",",,0",,,,,,,"   30",",,0,1000",,,,,,,"   50",",,0","  161",",,0","   78",",,0,1000","   84",",,0"
"USC00044979","1974-02-13","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   36",",,0,1000","    0",",,0","    0",",,0","  150",",,0","   22",",,0",,,,,,,"   25",",,0,1000",,,,,,,"    6",",,0","  156",",,0","   56",",,0,1000","  188",",,0"
"USC00044979","1974-02-14","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  106",",,0","   11",",,0",,,,,,,"   18",",,0,1000",,,,,,,"   28",",,0","  128",",,0","   72",",,0,1000","  103",",,0"
"USC00044979","1974-02-15","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  128",",,0","   17",",,0",,,,,,,"   18",",,0,1000",,,,,,,"   33",",,0","  139",",,0","   94",",,0,1000","  105",",,0"
"USC00044979","1974-02-16","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  167",",,0","   39",",,0",,,,,,,"   25",",,0,1000",,,,,,,"   44",",,0","  156",",,0","   89",",,0,1000","  111",",,0"
"USC00044979","1974-02-17","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    3",",,0,1000","    0",",,0","    0",",,0","  144",",,0","   39",",,0",,,,,,,"   36",",,0,1000",,,,,,,"   33",",,0","  156",",,0","  106",",,0,1000","  196",",,0"
"USC00044979","1974-02-18","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  156",",,0","    0",",,0",,,,,,,"   46",",,0,1000",,,,,,,"   33",",,0","  167",",,0","   94",",,0,1000","  167",",,0"
"USC00044979","1974-02-19","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    3",",,0,1000","    0",",,0","    0",",,0","  122",",,0","   50",",,0",,,,,,,"    3",",,0,1000",,,,,,,"   39",",,0","  117",",,0","  117",",,0,1000","   72",",,0"
"USC00044979","1974-02-20","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  144",",,0","   11",",,0",,,,,,,"   38",",,0,1000",,,,,,,"   33",",,0","  144",",,0","  106",",,0,1000","  201",",,0"
"USC00044979","1974-02-21","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  144",",,0","   22",",,0",,,,,,,"   43",",,0,1000",,,,,,,"   33",",,0","  161",",,0","  128",",,0,1000","  122",",,0"
"USC00044979","1974-02-22","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    3",",,0,1000","    0",",,0","    0",",,0","  194",",,0","    6",",,0",,,,,,,"   38",",,0,1000",,,,,,,"   39",",,0","  156",",,0","   94",",,0,1000","  180",",,0"
"USC00044979","1974-02-23","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  128",",,0","   -6",",,0",,,,,,,"   48",",,0,1000",,,,,,,"   28",",,0","  156",",,0","   94",",,0,1000","  171",",,0"
"USC00044979","1974-02-24","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  150",",,0","   -6",",,0",,,,,,,"   36",",,0,1000",,,,,,,"   28",",,0","  167",",,0","  117",",,0,1000","  124",",,0"
"USC00044979","1974-02-25","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  206",",,0","   28",",,0",,,,,,,"   36",",,0,1000",,,,,,,"   33",",,0","  189",",,0","  144",",,0,1000","  113",",,0"
"USC00044979","1974-02-26","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  217",",,0","   44",",,0",,,,,,,"   33",",,0,1000",,,,,,,"   56",",,0","  200",",,0","  122",",,0,1000","  109",",,0"
"USC00044979","1974-02-27","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  194",",,0","   72",",,0",,,,,,,"   30",",,0,1000",,,,,,,"   61",",,0","  156",",,0","  100",",,0,1000","  116",",,0"
"USC00044979","1974-02-28","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  161",",,0","   72",",,0",,,,,,,"   28",",,0,1000",,,,,,,"   83",",,0","  167",",,0","  133",",,0,1000","  135",",,0"
"USC00044979","1974-03-01","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    8",",,0,1000","    0",",,0","    0",",,0","  189",",,0","   78",",,0",,,,,,,"   38",",,0,1000",,,,,,,"   83",",,0","  156",",,0","  167",",,0,1000","  235",",,0"
"USC00044979","1974-03-02","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    3",",,0,1000","    0",",,0","    0",",,0","  189",",,0","   61",",,0",,,,,,,"   38",",,0,1000",,,,,,,"   61",",,0","  200",",,0","  100",",,0,1000","  354",",,0"
"USC00044979","1974-03-03","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","   53",",,0,1000","    0",",,0","    0",",,0","  156",",,0","    6",",,0",,,,,,,"   33",",,0,1000",,,,,,,"   44",",,0","  144",",,0","   72",",,0,1000","  229",",,0"
"USC00044979","1974-03-04","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0","T,,0,1000","    0",",,0","    0",",,0","  122",",,0","  -17",",,0",,,,,,,"   30",",,0,1000",,,,,,,"   22",",,0","  122",",,0","   78",",,0,1000","  188",",,0"
"USC00044979","1974-03-05","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  139",",,0","   11",",,0",,,,,,,"   36",",,0,1000",,,,,,,"   28",",,0","  167",",,0","  128",",,0,1000","  126",",,0"
"USC00044979","1974-03-06","36.78333","-120.8","207.0","LITTLE PANOCHE DET D, CA US","    0",",,0,1000","    0",",,0","    0",",,0","  167",",,0","   33",",,0",,,,,,,"   33",",,0,1000",,,,,,,"   44",",,0","  194",",,0","  117",",,0,1000","  101",",,0"
