"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00269137","1947-09-09","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  267",",,6","   83",",,6","  239",",,6",,,,,,,,
"USC00269137","1947-09-10","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  278",",,6","   89",",,6","  250",",,6",,,,,,,,
"USC00269137","1947-09-11","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  278",",,6","   89",",,6","  244",",,6",,,,,,,,
"USC00269137","1947-09-12","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  267",",,6","  100",",,6","  244",",,6",,,,,,,,
"USC00269137","1947-09-13","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1947-09-14","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1947-09-15","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  306",",,6","  106",",,6","  244",",,6",,,,,,,,
"USC00269137","1947-09-16","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  300",",,6","  133",",,6","  239",",,6",,,,,,,,
"USC00269137","1947-09-17","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","   13",",,6","    0",",,6",,,"  244",",,6","  122",",,6","  206",",,6",,,,,,,,
"USC00269137","1947-09-18","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  206",",,6","   -6",",,6","  122",",,6",,,,,,,,
"USC00269137","1947-09-19","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  189",",,6","   28",",,6","  156",",,6",,,,,,,,
"USC00269137","1947-09-20","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1947-09-21","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1947-09-22","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  300",",,6","   78",",,6","  239",",,6",,,,,,,,
"USC00269137","1947-09-23","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  283",",,6","  133",",,6","  239",",,6",,,,,,,,
"USC00269137","1947-09-24","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  294",",,6","  150",",,6","  256",",,6",,,,,,,,
"USC00269137","1947-09-25","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  300",",,6","  106",",,6","  250",",,6",,,,,,,,
"USC00269137","1947-09-26","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  294",",,6","  106",",,6","  233",",,6",,,,,,,,
"USC00269137","1947-09-27","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1947-09-28","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1947-09-29","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  289",",,6","   83",",,6","  206",",,6",,,,,,,,
"USC00269137","1947-09-30","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  278",",,6","   89",",,6","  200",",,6",,,,,,,,
"USC00269137","1947-10-01","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  244",",,6","   78",",,6","  183",",,6",,,,,,,,
"USC00269137","1947-10-02","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  256",",,6","   83",",,6","  189",",,6",,,,,,,,
"USC00269137","1947-10-03","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  244",",,6","   67",",,6","  189",",,6",,,,,,,,
"USC00269137","1947-10-04","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1947-10-05","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1947-10-06","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  256",",,6","   56",",,6","  156",",,6",,,,,,,,
"USC00269137","1947-10-07","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  239",",,6","   67",",,6","  161",",,6",,,,,,,,
"USC00269137","1947-10-08","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  244",",,6","   67",",,6","  156",",,6",,,,,,,,
"USC00269137","1947-10-09","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  228",",,6","   44",",,6","  144",",,6",,,,,,,,
"USC00269137","1947-10-10","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  211",",,6","   33",",,6","  122",",,6",,,,,,,,
"USC00269137","1947-10-11","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1947-10-12","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1947-10-13","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1947-10-14","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  178",",,6","   11",",,6","   78",",,6",,,,,,,,
"USC00269137","1947-10-15","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  156",",,6","    0",",,6","   44",",,6",,,,,,,,
"USC00269137","1947-10-16","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  139",",,6","  -11",",,6","   44",",,6",,,,,,,,
"USC00269137","1947-10-17","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  100",",,6","  -33",",,6","   17",",,6",,,,,,,,
"USC00269137","1947-10-18","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1947-10-19","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1947-10-20","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   83",",,6","  -67",",,6","    6",",,6",,,,,,,,
"USC00269137","1947-10-21","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   44",",,6","  -78",",,6","  -11",",,6",,,,,,,,
"USC00269137","1947-10-22","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   28",",,6","  -89",",,6","  -22",",,6",,,,,,,,
"USC00269137","1947-10-23","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   44",",,6","  -72",",,6","   11",",,6",,,,,,,,
"USC00269137","1947-10-24","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   11",",,6","  -89",",,6","  -22",",,6",,,,,,,,
"USC00269137","1947-10-25","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1947-10-26","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1947-10-27","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"    6",",,6"," -111",",,6","  -11",",,6",,,,,,,,
"USC00269137","1947-10-28","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   22",",,6"," -128",",,6","  -11",",,6",,,,,,,,
"USC00269137","1947-10-29","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  -11",",I,6"," -111",",,6","   11",",I,6",,,,,,,,
"USC00269137","1947-10-30","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   11",",I,6","  -83",",,6","   22",",I,6",,,,,,,,
"USC00269137","1947-10-31","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   22",",,6"," -128",",,6","   11",",,6",,,,,,,,
"USC00269137","1947-11-01","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1947-11-02","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1947-11-03","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  222",",,6","  -11",",,6","  156",",,6",,,,,,,,
"USC00269137","1947-11-04","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  183",",,6","  -39",",,6","   44",",,6",,,,,,,,
"USC00269137","1947-11-05","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   89",",,6","  -50",",,6","   11",",,6",,,,,,,,
"USC00269137","1947-11-06","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   44",",,6"," -117",",,6","  -22",",,6",,,,,,,,
"USC00269137","1947-11-07","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   67",",,6"," -111",",,6","   22",",,6",,,,,,,,
"USC00269137","1947-11-08","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1947-11-09","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1947-11-10","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   50",",,6","  -83",",,6","   44",",,6",,,,,,,,
"USC00269137","1947-11-11","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   44",",,6","  -72",",,6","   44",",,6",,,,,,,,
"USC00269137","1947-11-12","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   44",",,6","  -78",",,6","   28",",,6",,,,,,,,
"USC00269137","1947-11-13","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  111",",,6"," -144",",,6","   11",",,6",,,,,,,,
"USC00269137","1947-11-14","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   78",",,6"," -128",",,6","    6",",,6",,,,,,,,
"USC00269137","1947-11-15","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1947-11-16","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1947-11-17","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   72",",,6","  -50",",,6","   61",",,6",,,,,,,,
"USC00269137","1947-11-18","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   67",",,6","  -33",",,6","   61",",,6",,,,,,,,
"USC00269137","1947-11-19","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   61",",,6"," -122",",,6","  -61",",,6",,,,,,,,
"USC00269137","1947-11-20","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   44",",,6"," -122",",,6","  -67",",,6",,,,,,,,
"USC00269137","1947-11-21","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   56",",,6"," -111",",,6","   56",",,6",,,,,,,,
"USC00269137","1947-11-22","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1947-11-23","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1947-11-24","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  111",",,6","  -28",",,6","   89",",,6",,,,,,,,
"USC00269137","1947-11-25","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  106",",,6","  -28",",,6","   33",",,6",,,,,,,,
"USC00269137","1947-11-26","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  122",",,6","   11",",,6","  100",",,6",,,,,,,,
"USC00269137","1947-11-27","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  100",",,6","    0",",I,6","  -11",",,6",,,,,,,,
"USC00269137","1947-11-28","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  -11",",,6","  -61",",,6","  -33",",,6",,,,,,,,
"USC00269137","1947-11-29","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  -33",",,6","  -89",",,6","  -67",",,6",,,,,,,,
"USC00269137","1947-11-30","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1947-12-01","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US",,,,,,,"   11",",,6","  -78",",,6","   -6",",,6",,,,,,,,
"USC00269137","1947-12-02","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US",,,,,,,"   22",",,6","  -78",",,6","    0",",,6",,,,,,,,
"USC00269137","1947-12-03","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US",,,,,,,"   44",",,6","  -72",",,6","   11",",,6",,,,,,,,
"USC00269137","1947-12-04","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US",,,,,,,"   28",",,6","  -67",",,6","  -11",",,6",,,,,,,,
"USC00269137","1947-12-05","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US",,,,,,,"   11",",,6","  -83",",,6","  -22",",,6",,,,,,,,
"USC00269137","1947-12-08","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US",,,,,,,"   11",",,6"," -128",",,6","  -11",",,6",,,,,,,,
"USC00269137","1947-12-09","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US",,,,,,,"  -11",",,6"," -144",",,6","  -22",",,6",,,,,,,,
"USC00269137","1947-12-10","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US",,,,,,,"   17",",,6"," -139",",,6","  -11",",,6",,,,,,,,
"USC00269137","1947-12-11","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US",,,,,,,"  -11",",,6"," -128",",,6","  -22",",,6",,,,,,,,
"USC00269137","1947-12-12","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US",,,,,,,"  -11",",,6"," -106",",,6","  -22",",,6",,,,,,,,
"USC00269137","1947-12-15","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US",,,,,,,"   44",",,6"," -150",",,6","  -17",",,6",,,,,,,,
"USC00269137","1947-12-16","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US",,,,,,,"   44",",,6","  -61",",,6","   33",",,6",,,,,,,,
"USC00269137","1947-12-17","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US",,,,,,,"   33",",,6","  -17",",,6","   11",",,6",,,,,,,,
"USC00269137","1947-12-18","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US",,,,,,,"   22",",,6","  -22",",,6","    0",",,6",,,,,,,,
"USC00269137","1947-12-19","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US",,,,,,,"   33",",,6","  -22",",,6","   11",",,6",,,,,,,,
"USC00269137","1947-12-22","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US",,,,,,,"   67",",,6","  -78",",,6","   33",",,6",,,,,,,,
"USC00269137","1947-12-23","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US",,,,,,,"   78",",,6","  -72",",,6","   44",",,6",,,,,,,,
"USC00269137","1947-12-24","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US",,,,,,,"   67",",,6","  -89",",,6","   33",",,6",,,,,,,,
"USC00269137","1947-12-29","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US",,,,,,,"   89",",,6","  -22",",,6","    0",",,6",,,,,,,,
"USC00269137","1947-12-30","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US",,,,,,,"  100",",,6","   33",",I,6","    6",",,6",,,,,,,,
"USC00269137","1947-12-31","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US",,,,,,,"  106",",,6","  -11",",,6","   22",",,6",,,,,,,,
"USC00269137","1948-01-01","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1948-01-02","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   89",",,6","    0",",,6","   50",",,6",,,,,,,,
"USC00269137","1948-01-03","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1948-01-04","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1948-01-05","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  133",",,6","  -39",",,6","  106",",,6",,,,,,,,
"USC00269137","1948-01-06","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  144",",,6","   11",",,6","  122",",,6",,,,,,,,
"USC00269137","1948-01-07","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  122",",,6","  -44",",,6","   83",",,6",,,,,,,,
"USC00269137","1948-01-08","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  128",",,6","    0",",,6","  117",",,6",,,,,,,,
"USC00269137","1948-01-09","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  122",",,6","   11",",,6","  111",",,6",,,,,,,,
"USC00269137","1948-01-10","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1948-01-11","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1948-01-12","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  117",",,6","  -61",",,6","   17",",,6",,,,,,,,
"USC00269137","1948-01-13","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   89",",,6","  -44",",,6","   44",",,6",,,,,,,,
"USC00269137","1948-01-14","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   67",",I,6","  -39",",,6","   78",",I,6",,,,,,,,
"USC00269137","1948-01-15","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  100",",,6","  -44",",,6","  100",",,6",,,,,,,,
"USC00269137","1948-01-16","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  100",",,6","   -6",",,6","   78",",,6",,,,,,,,
"USC00269137","1948-01-17","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1948-01-18","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1948-01-19","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   89",",,6","  -67",",,6","   67",",,6",,,,,,,,
"USC00269137","1948-01-20","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  100",",,6","  -56",",,6","   67",",,6",,,,,,,,
"USC00269137","1948-01-21","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  100",",,6","  -33",",,6","   78",",,6",,,,,,,,
"USC00269137","1948-01-22","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  128",",,6","  -22",",,6","  106",",,6",,,,,,,,
"USC00269137","1948-01-23","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  106",",,6","  -17",",,6","  100",",,6",,,,,,,,
"USC00269137","1948-01-24","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1948-01-25","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1948-01-26","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  150",",,6"," -128",",,6","  -11",",,6",,,,,,,,
"USC00269137","1948-01-27","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  -11",",,6"," -156",",,6","  -22",",,6",,,,,,,,
"USC00269137","1948-01-28","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   56",",,6"," -100",",,6","   56",",,6",,,,,,,,
"USC00269137","1948-01-29","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   83",",,6","  -61",",,6","   78",",I,6",,,,,,,,
"USC00269137","1948-01-30","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   44",",I,6","  -72",",,6","    6",",,6",,,,,,,,
"USC00269137","1948-01-31","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1948-02-01","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1948-02-02","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","   33",",,6","  102",",,6","  102",",,6","   33",",,6","  -78",",,6","  -22",",,6",,,,,,,,
"USC00269137","1948-02-03","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"    0",",,6"," -150",",,6","    0",",,6",,,,,,,,
"USC00269137","1948-02-04","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"    0",",,6"," -122",",,6","  -28",",,6",,,,,,,,
"USC00269137","1948-02-05","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"    0",",,6","  -39",",,6","  -22",",,6",,,,,,,,
"USC00269137","1948-02-06","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","   41",",,6","  102",",,6","  102",",,6","   44",",,6"," -144",",,6","   11",",,6",,,,,,,,
"USC00269137","1948-02-07","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1948-02-08","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1948-02-09","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   17",",,6"," -100",",,6","  -83",",,6",,,,,,,,
"USC00269137","1948-02-10","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  -11",",,6"," -156",",,6","  -67",",,6",,,,,,,,
"USC00269137","1948-02-11","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  -22",",,6"," -172",",,6","  -56",",,6",,,,,,,,
"USC00269137","1948-02-12","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   44",",,6"," -178",",,6","   33",",,6",,,,,,,,
"USC00269137","1948-02-13","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"   94",",,6","  -39",",,6","   50",",,6",,,,,,,,
"USC00269137","1948-02-14","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1948-02-15","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1948-02-16","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1948-02-17","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  133",",,6","  -44",",,6","  122",",,6",,,,,,,,
"USC00269137","1948-02-18","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  122",",,6","  -50",",,6","   89",",,6",,,,,,,,
"USC00269137","1948-02-19","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  128",",,6","  -22",",,6","   94",",,6",,,,,,,,
"USC00269137","1948-02-20","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  111",",,6","  -28",",,6","  100",",,6",,,,,,,,
"USC00269137","1948-02-21","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1948-02-22","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,
"USC00269137","1948-02-23","38.43333","-117.2","1866.9","WILLOW SPRINGS, NV US","    0","P,,6","    0",",,6",,,"  122",",,6","  -67",",,6","   83",",,6",,,,,,,,
