"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA003012228","1990-05-20","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C","    0",",,C","  187",",,C","   37",",,C"
"CA003012228","1990-05-21","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   11",",,C","    0",",,C","    0",",,C","  179",",,C","   30",",,C"
"CA003012228","1990-05-22","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","  202",",,C","   27",",,C"
"CA003012228","1990-05-23","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   92",",,C","    0",",,C","    0",",,C","  228",",,C","   81",",,C"
"CA003012228","1990-05-24","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  230",",,C","  110",",,C"
"CA003012228","1990-05-25","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","  241",",,C","  120",",,C"
"CA003012228","1990-05-26","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  236",",,C","   65",",,C"
"CA003012228","1990-05-27","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  238",",,C","   54",",,C"
"CA003012228","1990-05-28","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  237",",,C","   57",",,C"
"CA003012228","1990-05-29","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    9",",,C","    0",",,C","    0",",,C","  258",",,C","  121",",,C"
"CA003012228","1990-05-30","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   21",",,C","    0",",,C","    0",",,C","  183",",,C","  126",",,C"
"CA003012228","1990-05-31","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  208",",,C","   73",",,C"
"CA003012228","1990-06-01","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C","    0",",,C","  145",",,C","  100",",,C"
"CA003012228","1990-06-02","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  105",",,C","   40",",,C"
"CA003012228","1990-06-03","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   53",",,C","    0",",,C","    0",",,C","  150",",,C","   45",",,C"
"CA003012228","1990-06-04","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   42",",,C","    0",",,C","    0",",,C","  145",",,C","   65",",,C"
"CA003012228","1990-06-05","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  195",",,C","   85",",,C"
"CA003012228","1990-06-06","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C","    0",",,C","  175",",,C","   95",",,C"
"CA003012228","1990-06-07","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  220",",,C","   60",",,C"
"CA003012228","1990-06-08","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   60",",,C","    0",",,C","    0",",,C","  210",",,C","  100",",,C"
"CA003012228","1990-06-09","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  220",",,C","   60",",,C"
"CA003012228","1990-06-10","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   24",",,C","    0",",,C","    0",",,C","  190",",,C","   90",",,C"
"CA003012228","1990-06-11","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   38",",,C","    0",",,C","    0",",,C","  140",",,C","  110",",,C"
"CA003012228","1990-06-12","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   35",",,C","    0",",,C","    0",",,C","  140",",,C","   85",",,C"
"CA003012228","1990-06-13","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C","    0",",,C","  165",",,C","   60",",,C"
"CA003012228","1990-06-14","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  195",",,C","    0",",,C"
"CA003012228","1990-06-15","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  250",",,C","   70",",,C"
"CA003012228","1990-06-16","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   70",",,C","    0",",,C","    0",",,C","  165",",,C","  115",",,C"
"CA003012228","1990-06-17","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","  210",",,C","  110",",,C"
"CA003012228","1990-06-18","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   18",",,C","    0",",,C","    0",",,C","  210",",,C","  100",",,C"
"CA003012228","1990-06-19","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  215",",,C","   95",",,C"
"CA003012228","1990-06-20","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  220",",,C","   80",",,C"
"CA003012228","1990-06-21","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  240",",,C","   50",",,C"
"CA003012228","1990-06-22","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  270",",,C","  100",",,C"
"CA003012228","1990-06-23","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  290",",,C","  110",",,C"
"CA003012228","1990-06-24","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  230",",,C","   70",",,C"
"CA003012228","1990-06-25","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  116",",,C","    0",",,C","    0",",,C","  260",",,C","   60",",,C"
"CA003012228","1990-06-26","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   45",",,C","    0",",,C","    0",",,C","  245",",,C","  105",",,C"
"CA003012228","1990-06-27","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","  220",",,C","  120",",,C"
"CA003012228","1990-06-28","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C","    0",",,C","  205",",,C","   95",",,C"
"CA003012228","1990-06-29","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  230",",,C","   80",",,C"
"CA003012228","1990-06-30","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  260",",,C","  110",",,C"
"CA003012228","1990-07-01","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   12",",,C","    0",",,C","    0",",,C","  198",",,C","  109",",,C"
"CA003012228","1990-07-02","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  510",",,C","    0",",,C","    0",",,C","  148",",,C","  106",",,C"
"CA003012228","1990-07-03","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  180",",,C","    0",",,C","    0",",,C","  104",",,C","   79",",,C"
"CA003012228","1990-07-04","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","  177",",,C","   78",",,C"
"CA003012228","1990-07-05","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   74",",,C","    0",",,C","    0",",,C","  219",",,C","   80",",,C"
"CA003012228","1990-07-06","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   34",",,C","    0",",,C","    0",",,C","  169",",,C","  118",",,C"
"CA003012228","1990-07-07","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C","    0",",,C","  217",",,C","   90",",,C"
"CA003012228","1990-07-08","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  245",",,C","   96",",,C"
"CA003012228","1990-07-09","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  238",",,C","  122",",,C"
"CA003012228","1990-07-10","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  259",",,C","   96",",,C"
"CA003012228","1990-07-11","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  277",",,C","  127",",,C"
"CA003012228","1990-07-12","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  302",",,C","  168",",,C"
"CA003012228","1990-07-13","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  251",",,C","  152",",,C"
"CA003012228","1990-07-14","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  218",",,C","   90",",,C"
"CA003012228","1990-07-15","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    5",",,C","    0",",,C","    0",",,C","  229",",,C","   93",",,C"
"CA003012228","1990-07-16","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C","    0",",,C","  194",",,C","  127",",,C"
"CA003012228","1990-07-17","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   14",",,C","    0",",,C","    0",",,C","  172",",,C","   97",",,C"
"CA003012228","1990-07-18","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  180",",,C","   42",",,C"
"CA003012228","1990-07-19","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","  174",",,C","   67",",,C"
"CA003012228","1990-07-20","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  192",",,C","   55",",,C"
"CA003012228","1990-07-21","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  224",",,C","   47",",,C"
"CA003012228","1990-07-22","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  248",",,C","   60",",,C"
"CA003012228","1990-07-23","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  261",",,C","   75",",,C"
"CA003012228","1990-07-24","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   12",",,C","    0",",,C","    0",",,C","  226",",,C","  137",",,C"
"CA003012228","1990-07-25","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  267",",,C","  130",",,C"
"CA003012228","1990-07-26","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  227",",,C","  100",",,C"
"CA003012228","1990-07-27","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  252",",,C","  122",",,C"
"CA003012228","1990-07-28","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  222",",,C","  108",",,C"
"CA003012228","1990-07-29","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  242",",,C","   69",",,C"
"CA003012228","1990-07-30","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  279",",,C","  118",",,C"
"CA003012228","1990-07-31","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  279",",,C","  149",",,C"
"CA003012228","1990-08-01","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    6",",,C","    0",",,C","    0",",,C","  246",",,C","  136",",,C"
"CA003012228","1990-08-02","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  200",",,C","  139",",,C"
"CA003012228","1990-08-03","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  235",",,C","   42",",,C"
"CA003012228","1990-08-04","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  264",",,C","   77",",,C"
"CA003012228","1990-08-05","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  297",",,C","  105",",,C"
"CA003012228","1990-08-06","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  334",",,C","  122",",,C"
"CA003012228","1990-08-07","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  249",",,C","   71",",,C"
"CA003012228","1990-08-08","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  243",",,C","   97",",,C"
"CA003012228","1990-08-09","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   18",",,C","    0",",,C","    0",",,C","  269",",,C","   90",",,C"
"CA003012228","1990-08-10","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  277",",,C","   97",",,C"
"CA003012228","1990-08-11","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  271",",,C","  115",",,C"
"CA003012228","1990-08-12","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  292",",,C","  107",",,C"
"CA003012228","1990-08-13","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  220",",,C","  133",",,C"
"CA003012228","1990-08-14","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","  236",",,C","   81",",,C"
"CA003012228","1990-08-15","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  128",",,C","    0",",,C","    0",",,C","  249",",,C","  121",",,C"
"CA003012228","1990-08-16","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   88",",,C","    0",",,C","    0",",,C","  177",",,C","  141",",,C"
"CA003012228","1990-08-17","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    8",",,C","    0",",,C","    0",",,C","  163",",,C","  126",",,C"
"CA003012228","1990-08-18","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C","    0",",,C","  187",",,C","  137",",,C"
"CA003012228","1990-08-19","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    6",",,C","    0",",,C","    0",",,C","  247",",,C","   79",",,C"
"CA003012228","1990-08-20","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C","    0",",,C","  274",",,C","  102",",,C"
"CA003012228","1990-08-21","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   20",",,C","    0",",,C","    0",",,C","  275",",,C","  108",",,C"
"CA003012228","1990-08-22","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   28",",,C","    0",",,C","    0",",,C","  212",",,C","  130",",,C"
"CA003012228","1990-08-23","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","  112",",,C","   80",",,C"
"CA003012228","1990-08-24","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  122",",,C","   -2",",,C"
"CA003012228","1990-08-25","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   10",",,C","    0",",,C","    0",",,C","  141",",,C","    7",",,C"
"CA003012228","1990-08-26","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   28",",,C","    0",",,C","    0",",,C","  142",",,C","   85",",,C"
"CA003012228","1990-08-27","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  214",",,C","   27",",,C"
"CA003012228","1990-08-28","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  237",",,C","   99",",,C"
"CA003012228","1990-08-29","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   12",",,C","    0",",,C","    0",",,C","  248",",,C","   97",",,C"
"CA003012228","1990-08-30","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  266",",,C","    0",",,C","    0",",,C","  169",",,C","  118",",,C"
"CA003012228","1990-08-31","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   40",",,C","    0",",,C","    0",",,C","  118",",,C","   78",",,C"
"CA003012228","1990-09-01","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    6",",,C","    0",",,C","    0",",,C","  204",",,C","   38",",,C"
"CA003012228","1990-09-02","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   28",",,C","    0",",,C","    0",",,C","  188",",,C","   70",",,C"
"CA003012228","1990-09-03","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  179",",,C","   74",",,C"
"CA003012228","1990-09-04","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  219",",,C","   60",",,C"
"CA003012228","1990-09-05","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   56",",,C","    0",",,C","    0",",,C","  220",",,C","   64",",,C"
"CA003012228","1990-09-06","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C","    0",",,C","  222",",,C","   82",",,C"
"CA003012228","1990-09-07","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   12",",,C","    0",",,C","    0",",,C","  248",",,C","   86",",,C"
"CA003012228","1990-09-08","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    6",",,C","    0",",,C","    0",",,C","  124",",,C","   82",",,C"
"CA003012228","1990-09-09","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  208",",,C","   26",",,C"
"CA003012228","1990-09-10","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  250",",,C","   66",",,C"
"CA003012228","1990-09-11","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   10",",,C","    0",",,C","    0",",,C","  233",",,C","   42",",,C"
"CA003012228","1990-09-12","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   28",",,C","    0",",,C","    0",",,C","  153",",,C","   63",",,C"
"CA003012228","1990-09-13","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C","    0",",,C","  218",",,C","   10",",,C"
"CA003012228","1990-09-14","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  252",",,C","  100",",,C"
"CA003012228","1990-09-15","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  252",",,C","   93",",,C"
"CA003012228","1990-09-16","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   88",",,C","    0",",,C","    0",",,C","  205",",,C","   99",",,C"
"CA003012228","1990-09-17","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C","    0",",,C","  153",",,C","   70",",,C"
"CA003012228","1990-09-18","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","  217",",,C","    9",",,C"
"CA003012228","1990-09-19","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  165",",,C","   64",",,C"
"CA003012228","1990-09-20","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  162",",,C","   67",",,C"
"CA003012228","1990-09-21","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  167",",,C","   68",",,C"
"CA003012228","1990-09-22","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  242",",,C","   45",",,C"
"CA003012228","1990-09-23","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  274",",,C","   40",",,C"
"CA003012228","1990-09-24","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  279",",,C","   87",",,C"
"CA003012228","1990-09-25","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  202",",,C","   50",",,C"
"CA003012228","1990-09-26","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  158",",,C","   36",",,C"
"CA003012228","1990-09-27","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  140",",,C","  -14",",,C"
"CA003012228","1990-09-28","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  159",",,C","  -26",",,C"
"CA003012228","1990-09-29","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  148",",,C","   19",",,C"
"CA003012228","1990-09-30","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  158",",,C","    3",",,C"
"CA003012228","1990-10-01","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  148",",,C","  -43",",,C"
"CA003012228","1990-10-02","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    6",",,C","    0",",,C","    0",",,C","  114",",,C","    9",",,C"
"CA003012228","1990-10-03","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   92",",,C","   25",",,C"
"CA003012228","1990-10-04","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   50",",,C","   50",",,C","    0",",,C","    8",",,C","  -28",",,C"
"CA003012228","1990-10-05","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   40",",,C","   40",",,C","   50",",,C","    2",",,C","  -18",",,C"
"CA003012228","1990-10-06","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"   33",",,C","  -86",",,C"
"CA003012228","1990-10-07","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   10",",,C","    0","T,,C",,,"   50",",,C","  -23",",,C"
"CA003012228","1990-10-08","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C",,,"   95",",,C","  -32",",,C"
"CA003012228","1990-10-09","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C",,,"  122",",,C","    9",",,C"
"CA003012228","1990-10-10","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   20",",,C","   20",",,C",,,"   49",",,C","    6",",,C"
"CA003012228","1990-10-11","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    7",",,C","    0",",,C",,,"   31",",,C","  -19",",,C"
"CA003012228","1990-10-12","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"  110",",,C","  -15",",,C"
"CA003012228","1990-10-13","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"   98",",,C","   12",",,C"
"CA003012228","1990-10-14","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"   78",",,C","   -9",",,C"
"CA003012228","1990-10-15","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"   69",",,C","  -65",",,C"
"CA003012228","1990-10-16","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C",,,"   57",",,C","  -84",",,C"
"CA003012228","1990-10-17","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"   69",",,C","  -60",",,C"
"CA003012228","1990-10-18","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"  135",",,C","  -47",",,C"
"CA003012228","1990-10-19","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"   39",",,C","   -2",",,C"
"CA003012228","1990-10-20","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"   63",",,C","  -30",",,C"
"CA003012228","1990-10-21","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"  109",",,C","  -64",",,C"
"CA003012228","1990-10-22","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"   85",",,C","  -35",",,C"
"CA003012228","1990-10-23","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"   92",",,C","  -29",",,C"
"CA003012228","1990-10-24","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"  192",",,C","  -12",",,C"
"CA003012228","1990-10-25","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   18",",,C","    0","T,,C",,,"  129",",,C","  -22",",,C"
"CA003012228","1990-10-26","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   18",",,C","    0",",,C",,,"   52",",,C","  -10",",,C"
"CA003012228","1990-10-27","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"  109",",,C","  -57",",,C"
"CA003012228","1990-10-28","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C",,,"  107",",,C","   27",",,C"
"CA003012228","1990-10-29","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"   87",",,C","  -81",",,C"
