"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00506769","1973-05-03","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","   17",",,0",,,,,,,,,,,,,,,"   61",",,0",,
"USC00506769","1973-05-04","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","  -11",",,0",,,,,,,,,,,,,,,"   17",",,0",,
"USC00506769","1973-05-05","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  106",",,0","   -6",",,0",,,,,,,,,,,,,,,"   50",",,0",,
"USC00506769","1973-05-06","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   89",",,0","  -11",",,0",,,,,,,,,,,,,,,"   61",",,0",,
"USC00506769","1973-05-07","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  111",",,0","  -22",",,0",,,,,,,,,,,,,,,"   44",",,0",,
"USC00506769","1973-05-08","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","   -6",",,0",,,,,,,,,,,,,,,"   72",",,0",,
"USC00506769","1973-05-09","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","   22",",,0",,,,,,,,,,,,,,,"   61",",,0",,
"USC00506769","1973-05-10","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","   22",",,0",,,,,,,,,,,,,,,"   83",",,0",,
"USC00506769","1973-05-11","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","   -6",",,0",,,,,,,,,,,,,,,"   44",",,0",,
"USC00506769","1973-05-12","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","    0",",,0",,,,,,,,,,,,,,,"   83",",,0",,
"USC00506769","1973-05-13","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","   17",",,0",,,,,,,,,,,,,,,"  100",",,0",,
"USC00506769","1973-05-14","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","   50",",,0",,,,,,,,,,,,,,,"  106",",,0",,
"USC00506769","1973-05-15","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   20",",,0","    0",",,0","    0",",,0","  172",",,0","   61",",,0",,,,,"   58",",,0",,,,,"   44",",,0","  139",",,0","  117",",,0",,
"USC00506769","1973-05-16","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","    6",",,0",,,,,"   48",",,0",,,,,"   33",",,0","  161",",,0","   56",",,0","   68",",,0"
"USC00506769","1973-05-17","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   89",",,0","   22",",,0",,,,,"   28",",,0",,,,,"   33",",,0","   67",",,0","   56",",,0","   14",",,0"
"USC00506769","1973-05-18","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   44",",,0",,,,,"   38",",,0",,,,,"   33",",,0","  178",",,0","  100",",,0","   58",",,0"
"USC00506769","1973-05-19","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   39",",,0",,,,,"   43",",,0",,,,,"   44",",,0","  156",",,0","  122",",,0","   72",",,0"
"USC00506769","1973-05-20","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   28",",,0",,,,,"   64",",,0",,,,,"   50",",,0","  167",",,0","   83",",,0","   82",",,0"
"USC00506769","1973-05-21","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","   11",",,0",,,,,"   18",",,0",,,,,"   33",",,0","  111",",,0","   56",",,0","   47",",,0"
"USC00506769","1973-05-22","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","  -11",",,0",,,,,"   36",",,0",,,,,"   28",",,0","  139",",,0","   78",",,0","   56",",,0"
"USC00506769","1973-05-23","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","   -6",",,0",,,,,"   23",",,0",,,,,"   33",",,0","  128",",,0","   61",",,0","   51",",,0"
"USC00506769","1973-05-24","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   -6",",,0",,,,,"   20",",,0",,,,,"   39",",,0","  178",",,0","   83",",,0","   60",",,0"
"USC00506769","1973-05-25","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   10",",,0","    0",",,0","    0",",,0","  144",",,0","   11",",,0",,,,,"   10",",,0",,,,,"   33",",,0","  111",",,0","   78",",,0","   42",",,0"
"USC00506769","1973-05-26","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    8",",,0","    0",",,0","    0",",,0","  139",",,0","   -6",",,0",,,,,"    8",",,0",,,,,"   39",",,0","  150",",,0","   72",",,0","   77",",,0"
"USC00506769","1973-05-27","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","   17",",,0",,,,,"   33",",,0",,,,,"   44",",,0","  133",",,0","  117",",,0","   48",",,0"
"USC00506769","1973-05-28","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   33",",,0",,,,,"   46",",,0",,,,,"   56",",,0","  139",",,0","   50",",,0","   76",",,0"
"USC00506769","1973-05-29","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","    0",",,0",,,,,"   25",",,0",,,,,"   33",",,0","  156",",,0","   83",",,0","   68",",,0"
"USC00506769","1973-05-30","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   22",",,0",,,,,"   30",",,0",,,,,"   44",",,0","  183",",,0","  100",",,0","   76",",,0"
"USC00506769","1973-05-31","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","   28",",,0",,,,,"   33",",,0",,,,,"   89",",,0","  189",",,0","   94",",,0","   58",",,0"
"USC00506769","1973-06-01","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    8",",,0","    0",",,0","    0",",,0","  161",",,0","   33",",,0",,,,,"   48",",,0",,,,,"   72",",,0","  183",",,0","   72",",,0","   71",",,0"
"USC00506769","1973-06-02","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   41",",,0","    0",",,0","    0",",,0","  100",",,0","   39",",,0",,,,,"    8",",,0",,,,,"   50",",,0","  106",",,0","   94",",,0","   31",",,0"
"USC00506769","1973-06-03","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","    0",",,0","    0",",,0","  106",",,0","   28",",,0",,,,,"   30",",,0",,,,,"   44",",,0","  111",",,0","  100",",,0","   87",",,0"
"USC00506769","1973-06-04","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","    6",",,0",,,,,"   38",",,0",,,,,"   39",",,0","  156",",,0","   72",",,0","   45",",,0"
"USC00506769","1973-06-05","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   56",",,0",,,,,"   36",",,0",,,,,"   50",",,0","  183",",,0","  122",",,0","   43",",,0"
"USC00506769","1973-06-06","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   61",",,0",,,,,"   25",",,0",,,,,"   78",",,0","  178",",,0","  117",",,0","   53",",,0"
"USC00506769","1973-06-07","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","   11",",,0",,,,,"   23",",,0",,,,,"   67",",,0","  167",",,0","   78",",,0","   39",",,0"
"USC00506769","1973-06-08","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   10",",,0","    0",",,0","    0",",,0","  167",",,0","   44",",,0",,,,,"   30",",,0",,,,,"   67",",,0","  189",",,0","   72",",,0","   23",",,0"
"USC00506769","1973-06-09","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   74",",,0","    0",",,0","    0",",,0","  111",",,0","   56",",,0",,,,,"    8",",,0",,,,,"   67",",,0","  128",",,0","   83",",,0","   47",",,0"
"USC00506769","1973-06-10","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    8",",,0","    0",",,0","    0",",,0","  122",",,0","   50",",,0",,,,,"    8",",,0",,,,,"   72",",,0","  133",",,0","   83",",,0","   16",",,0"
"USC00506769","1973-06-11","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    3",",,0","    0",",,0","    0",",,0","  111",",,0","   22",",,0",,,,,"   23",",,0",,,,,"   56",",,0","  128",",,0","  106",",,0","   23",",,0"
"USC00506769","1973-06-12","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   22",",,0",,,,,"   36",",,0",,,,,"   67",",,0","  222",",,0","  111",",,0","   60",",,0"
"USC00506769","1973-06-13","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   56",",,0",,,,,"   25",",,0",,,,,"   67",",,0","  194",",,0","  133",",,0","   29",",,0"
"USC00506769","1973-06-14","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   61",",,0",,,,,"   30",",,0",,,,,"   89",",,0","  183",",,0","  128",",,0","   32",",,0"
"USC00506769","1973-06-15","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   10",",,0","    0",",,0","    0",",,0","  178",",,0","   83",",,0",,,,,"   10",",,0",,,,,"   94",",,0","  167",",,0","   89",",,0","   24",",,0"
"USC00506769","1973-06-16","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   38",",,0","    0",",,0","    0",",,0","  144",",,0","   72",",,0",,,,,"    8",",,0",,,,,"   89",",,0","  156",",,0","   83",",,0","   42",",,0"
"USC00506769","1973-06-17","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    5",",,0","    0",",,0","    0",",,0","  161",",,0","   61",",,0",,,,,"   41",",,0",,,,,"  111",",,0","  167",",,0","  144",",,0","   18",",,0"
"USC00506769","1973-06-18","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   13",",,0","    0",",,0","    0",",,0","  217",",,0","  100",",,0",,,,,"   33",",,0",,,,,"  122",",,0","  239",",,0","  144",",,0","   31",",,0"
"USC00506769","1973-06-19","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    8",",,0","    0",",,0","    0",",,0","  183",",,0","   83",",,0",,,,,"   33",",,0",,,,,"  100",",,0","  200",",,0","   89",",,0","   34",",,0"
"USC00506769","1973-06-20","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    5",",,0","    0",",,0","    0",",,0","  144",",,0","   72",",,0",,,,,"   13",",,0",,,,,"  100",",,0","  178",",,0","  100",",,0","   24",",,0"
"USC00506769","1973-06-21","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   67",",,0",,,,,"   15",",,0",,,,,"   94",",,0","  189",",,0","  133",",,0","   19",",,0"
"USC00506769","1973-06-22","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","  111",",,0",,,,,"   69",",,0",,,,,"   83",",,0","  261",",,0","  117",",,0","   66",",,0"
"USC00506769","1973-06-23","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","   61",",,0",,,,,,,,,,,"   56",",,0","  183",",,0","  106",",,0","   37",",,0"
"USC00506769","1973-06-24","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    5",",,0","    0",",,0","    0",",,0","  194",",,0","   83",",,0","    2",",,0",,,,,"   64",",,0",,,"   89",",,0","  200",",,0","  150",",,0","   19",",,0"
"USC00506769","1973-06-25","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   25",",,0","    0",",,0","    0",",,0","  194",",,0","   72",",,0",,,,,"   25",",,0",,,,,"  106",",,0","  206",",,0","  111",",,0","   34",",,0"
"USC00506769","1973-06-26","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   39",",,0",,,,,"   33",",,0",,,,,"   94",",,0","  211",",,0","  106",",,0","   39",",,0"
"USC00506769","1973-06-27","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   66",",,0","    0",",,0","    0",",,0","  139",",,0","   50",",,0",,,,,"    3",",,0",,,,,"   94",",,0","  161",",,0","   89",",,0","   37",",,0"
"USC00506769","1973-06-28","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","   33",",,0",,,,,"   61",",,0",,,,,"   78",",,0","  167",",,0","  139",",,0","   32",",,0"
"USC00506769","1973-06-29","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","   50",",,0",,,,,"   58",",,0",,,,,"   89",",,0","  244",",,0","  144",",,0","   37",",,0"
"USC00506769","1973-06-30","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   56",",,0",,,,,"   25",",,0",,,,,"   39",",,0","  222",",,0","  133",",,0","   55",",,0"
"USC00506769","1973-07-01","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","   67",",,0",,,,,"   48",",,0",,,,,"   72",",,0","  244",",,0","  117",",,0","   80",",,0"
"USC00506769","1973-07-02","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","   78",",,0",,,,,"  107",",,0",,,,,"   89",",,0","  256",",,0","  128",",,0","   37",",,0"
"USC00506769","1973-07-03","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   94",",,0",,,,,"   30",",,0",,,,,"  100",",,0","  239",",,0","  128",",,0","   40",",,0"
"USC00506769","1973-07-04","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    5",",,0","    0",",,0","    0",",,0","  156",",,0","   78",",,0",,,,,"    5",",,0",,,,,"  100",",,0","  156",",,0","  106",",,0","   10",",,0"
"USC00506769","1973-07-05","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   61",",,0",,,,,"   33",",,0",,,,,"  100",",,0","  189",",,0","  128",",,0","   18",",,0"
"USC00506769","1973-07-06","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","   78",",,0",,,,,"   33",",,0",,,,,"  117",",,0","  244",",,0","  167",",,0","   39",",,0"
"USC00506769","1973-07-07","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   83",",,0",,,,,"   51",",,0",,,,,"  122",",,0","  256",",,0","  172",",,0","   56",",,0"
"USC00506769","1973-07-08","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","  106",",,0",,,,,"   36",",,0",,,,,"  117",",,0","  233",",,0","  167",",,0","   76",",,0"
"USC00506769","1973-07-09","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  206",",,0","   78",",,0",,,,,"   56",",,0",,,,,"  122",",,0","  244",",,0","  189",",,0","   47",",,0"
"USC00506769","1973-07-10","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","   94",",,0",,,,,"   71",",,0",,,,,"  106",",,0","  261",",,0","  156",",,0","   63",",,0"
"USC00506769","1973-07-11","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  228",",,0","   67",",,0",,,,,"   36",",,0",,,,,"  106",",,0","  256",",,0","  100",",,0","   58",",,0"
"USC00506769","1973-07-12","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   39",",,0",,,,,"   25",",,0",,,,,"   89",",,0","  167",",,0","  128",",,0","   40",",,0"
"USC00506769","1973-07-13","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   56",",,0",,,,,"   33",",,0",,,,,"  128",",,0","  183",",,0","  128",",,0","   34",",,0"
"USC00506769","1973-07-14","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   56",",,0",,,,,"   53",",,0",,,,,"   89",",,0","  217",",,0","  144",",,0","   71",",,0"
"USC00506769","1973-07-15","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   67",",,0",,,,,"   36",",,0",,,,,"  100",",,0","  206",",,0","  144",",,0","   51",",,0"
"USC00506769","1973-07-16","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","   83",",,0",,,,,"   61",",,0",,,,,"  111",",,0","  222",",,0","  128",",,0","   53",",,0"
"USC00506769","1973-07-17","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","  106",",,0",,,,,"   28",",,0",,,,,"  111",",,0","  217",",,0","  128",",,0","   51",",,0"
"USC00506769","1973-07-18","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   13",",,0","    0",",,0","    0",",,0","  183",",,0","   83",",,0",,,,,"   28",",,0",,,,,"  122",",,0","  161",",,0","  106",",,0","   31",",,0"
"USC00506769","1973-07-19","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   67",",,0",,,,,"   36",",,0",,,,,"  111",",,0","  233",",,0","  161",",,0","   37",",,0"
"USC00506769","1973-07-20","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","  128",",,0",,,,,"   64",",,0",,,,,"  117",",,0","  233",",,0","  139",",,0","   47",",,0"
"USC00506769","1973-07-21","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","   78",",,0",,,,,"   33",",,0",,,,,"  111",",,0","  222",",,0","  139",",,0","   19",",,0"
"USC00506769","1973-07-22","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","  106",",,0",,,,,"   61",",,0",,,,,"  117",",,0","  217",",,0","  106",",,0","   47",",,0"
"USC00506769","1973-07-23","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    5",",,0","    0",",,0","    0",",,0","  167",",,0","   78",",,0",,,,,"   25",",,0",,,,,"  128",",,0","  178",",,0","  133",",,0","   11",",,0"
"USC00506769","1973-07-24","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","   72",",,0",,,,,"   25",",,0",,,,,"  117",",,0","  228",",,0","  150",",,0","   34",",,0"
"USC00506769","1973-07-25","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   94",",,0",,,,,"   38",",,0",,,,,"  122",",,0","  239",",,0","  128",",,0","   47",",,0"
"USC00506769","1973-07-26","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   83",",,0",,,,,"   23",",,0",,,,,"  111",",,0","  206",",,0","  122",",,0","   31",",,0"
"USC00506769","1973-07-27","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    5",",,0","    0",",,0","    0",",,0","  183",",,0","   78",",,0",,,,,"   20",",,0",,,,,"  100",",,0","  189",",,0","  111",",,0","   26",",,0"
"USC00506769","1973-07-28","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","    0",",,0","    0",",,0","  144",",,0","   83",",,0",,,,,,,,,,,"  106",",,0","  144",",,0","  133",",,0","   19",",,0"
"USC00506769","1973-07-29","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   30",",,0","    0",",,0","    0",",,0","  167",",,0","   83",",,0","    2",",,0",,,,,"   30",",,0",,,"  111",",,0","  167",",,0","  122",",,0","   16",",,0"
"USC00506769","1973-07-30","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    3",",,0","    0",",,0","    0",",,0","  183",",,0","   78",",,0",,,,,"   18",",,0",,,,,"  106",",,0","  189",",,0","  117",",,0","   18",",,0"
"USC00506769","1973-07-31","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   36",",,0","    0",",,0","    0",",,0","  178",",,0","   83",",,0",,,,,"    5",",,0",,,,,"  122",",,0","  178",",,0","  106",",,0","   35",",,0"
"USC00506769","1973-08-01","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   61",",,0","    0",",,0","    0",",,0","  156",",,0","   72",",,0",,,,,"    3",",,0",,,,,"   94",",,0","  150",",,0","  122",",,0","   27",",,0"
"USC00506769","1973-08-02","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    8",",,0","    0",",,0","    0",",,0","  150",",,0","   50",",,0",,,,,"   28",",,0",,,,,"   83",",,0","  161",",,0","  122",",,0","   32",",,0"
"USC00506769","1973-08-03","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","    0",",,0","    0",",,0","  172",",,0","   83",",,0",,,,,"   20",",,0",,,,,"   89",",,0","  200",",,0","   94",",,0","   39",",,0"
"USC00506769","1973-08-04","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   89",",,0",,,,,"   25",",,0",,,,,"   89",",,0","  172",",,0","  139",",,0","   48",",,0"
"USC00506769","1973-08-05","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   13",",,0","    0",",,0","    0",",,0","  189",",,0","   83",",,0",,,,,"   25",",,0",,,,,"   94",",,0","  200",",,0","  106",",,0","   31",",,0"
"USC00506769","1973-08-06","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","  147",",,0","    0",",,0","    0",",,0","  128",",,0","   94",",,0",,,,,"    8",",,0",,,,,"  100",",,0","  128",",,0","  117",",,0","   37",",,0"
"USC00506769","1973-08-07","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   43",",,0","    0",",,0","    0",",,0","  133",",,0","   72",",,0",,,,,"    8",",,0",,,,,"   89",",,0","  128",",,0","  111",",,0","   23",",,0"
"USC00506769","1973-08-08","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   38",",,0","    0",",,0","    0",",,0","  161",",,0","   72",",,0",,,,,"    8",",,0",,,,,"   83",",,0","  172",",,0","  117",",,0","   35",",,0"
"USC00506769","1973-08-09","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","    0",",,0","    0",",,0","  172",",,0","   44",",,0",,,,,"   36",",,0",,,,,"   94",",,0","  194",",,0","  133",",,0","   26",",,0"
"USC00506769","1973-08-10","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  172",",,0","   33",",,0",,,,,"   25",",,0",,,,,"   72",",,0","  194",",,0","  117",",,0","   39",",,0"
"USC00506769","1973-08-11","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    3",",,0","    0",",,0","    0",",,0","  183",",,0","   67",",,0",,,,,"    3",",,0",,,,,"   78",",,0","  172",",,0","  100",",,0","   23",",,0"
"USC00506769","1973-08-12","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","  140",",,0","    0",",,0","    0",",,0","  122",",,0","   72",",,0",,,,,,,,,,,"   83",",,0","  128",",,0","  106",",,0","   37",",,0"
"USC00506769","1973-08-13","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   23",",,0","    0",",,0","    0",",,0","  161",",,0","   44",",,0",,,,,"   23",",,0",,,,,"   78",",,0","  161",",,0","   72",",,0","   21",",,0"
"USC00506769","1973-08-14","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","  -11",",,0",,,,,"   25",",,0",,,,,"   39",",,0","  183",",,0","   83",",,0","   48",",,0"
"USC00506769","1973-08-15","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   -6",",,0",,,,,"   36",",,0",,,,,"   50",",,0","  183",",,0","  100",",,0","   31",",,0"
"USC00506769","1973-08-16","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   33",",,0",,,,,"   43",",,0",,,,,"   56",",,0","  194",",,0","  111",",,0","   26",",,0"
"USC00506769","1973-08-17","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   67",",,0",,,,,"   38",",,0",,,,,"   67",",,0","  189",",,0","  122",",,0","   21",",,0"
"USC00506769","1973-08-18","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","   56",",,0",,,,,"   30",",,0",,,,,"   94",",,0","  217",",,0","   89",",,0","   27",",,0"
"USC00506769","1973-08-19","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","   61",",,0",,,,,"   23",",,0",,,,,"   67",",,0","  194",",,0","   83",",,0","   13",",,0"
