"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"CA003022154","1988-09-21","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-09-22","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-09-23","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-09-24","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-09-25","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-09-26","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","  162",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-09-27","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   76",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-09-28","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-09-29","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-09-30","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-01","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-02","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-03","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-04","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-05","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-06","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-07","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-08","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-09","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-10","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-11","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-12","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-13","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-14","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-15","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-16","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-17","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-18","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-19","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-20","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-21","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-22","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-23","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-24","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-25","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-26","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-27","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-28","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-29","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-30","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-10-31","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-11-01","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-11-02","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-11-03","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-11-04","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-11-05","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-11-06","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0",",,C","    0",",,C",,
"CA003022154","1988-11-07","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-11-08","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-11-09","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1988-11-10","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   48",",,C","   48",",,C","    0",",,C",,
"CA003022154","1988-11-11","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   22",",,C","   22",",,C",,,,
"CA003022154","1988-11-12","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-11-13","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-11-14","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-11-15","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-11-16","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-11-17","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-11-18","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0","T,,C",,,,
"CA003022154","1988-11-19","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-11-20","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-11-21","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-11-22","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-11-23","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   80",",,C","   80",",,C",,,,
"CA003022154","1988-11-24","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-11-25","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-11-26","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0","T,,C",,,,
"CA003022154","1988-11-27","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-11-28","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-11-29","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-11-30","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-01","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-02","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-03","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-04","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-05","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-06","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-07","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-08","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-09","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-10","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-11","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-12","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-13","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   24",",,C","   24",",,C",,,,
"CA003022154","1988-12-14","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-15","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-16","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-17","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-18","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-19","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0","T,,C",,,,
"CA003022154","1988-12-20","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-21","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   56",",,C","   56",",,C",,,,
"CA003022154","1988-12-22","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   22",",,C","   22",",,C",,,,
"CA003022154","1988-12-23","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-24","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-25","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0","T,,C",,,,
"CA003022154","1988-12-26","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-27","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-28","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-29","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1988-12-30","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   92",",,C","   92",",,C",,,,
"CA003022154","1988-12-31","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-01","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-02","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-03","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-04","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-05","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-06","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-07","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-08","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-09","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-10","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-11","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   33",",,C","   33",",,C",,,,
"CA003022154","1989-03-12","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-13","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-14","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-15","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-16","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-17","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-18","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-19","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-20","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-21","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-22","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-23","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-24","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-25","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-26","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-27","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-28","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-29","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-30","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-03-31","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-04-01","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-02","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-03","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-04","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-05","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-06","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   22",",,C","   22",",,C","    0",",,C",,
"CA003022154","1989-04-07","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   66",",,C","   66",",,C",,,,
"CA003022154","1989-04-08","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-04-09","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C",,,,
"CA003022154","1989-04-10","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-11","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-12","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-13","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-14","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-15","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-16","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-17","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-18","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-19","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-20","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-21","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-22","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-23","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-24","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-25","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-26","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-27","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-28","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-29","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-04-30","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-01","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-02","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-03","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-04","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-05","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-06","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-07","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-08","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-09","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-10","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-11","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-12","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-13","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-14","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-15","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-16","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-17","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-18","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   74",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-19","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   90",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-20","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-21","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-22","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-23","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","   40",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-24","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","  260",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-25","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-26","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-27","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-28","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-29","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-30","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-05-31","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-06-01","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-06-02","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0","T,,C","    0",",,C","    0",",,C",,
"CA003022154","1989-06-03","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-06-04","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-06-05","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-06-06","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-06-07","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-06-08","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","  156",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-06-09","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-06-10","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-06-11","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-06-12","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-06-13","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-06-14","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-06-15","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
"CA003022154","1989-06-16","51.2333","-111.35","792.0","EAST BERRY CREEK, AB CA","    0",",,C","    0",",,C","    0",",,C",,
