"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00422252","1979-10-22","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   83",",,0","  -33",",,0",,,,,,,,,"   44",",,0,0800",,,,,,
"USC00422252","1979-10-23","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   89",",,0","  -28",",,0",,,,,,,,,"  -11",",,0,0800",,,,,,
"USC00422252","1979-10-24","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  111",",,0","  -11",",,0",,,,,,,,,"   11",",,0,0800",,,,,,
"USC00422252","1979-10-25","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  128",",,0","  -11",",,0",,,,,,,,,"    0",",,0,0800",,,,,,
"USC00422252","1979-10-26","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1979-10-27","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  183",",,0","  -17",",,0",,,,,,,,,"  100",",,0,0800",,,,,,
"USC00422252","1979-10-28","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1979-10-29","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0","T,,0","    0",",,0","  139",",,0","  -61",",,0",,,,,,,,,"   33",",,0,0800",,,,,,
"USC00422252","1979-10-30","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   83",",,0","  -39",",,0",,,,,,,,,"  -11",",,0,0800",,,,,,
"USC00422252","1979-10-31","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   61",",,0","  -72",",,0",,,,,,,,,"  -11",",,0,0800",,,,,,
"USC00422252","1979-11-01","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   28",",,0","  -83",",,0",,,,,,,,,"  -17",",,0,0800",,,,,,
"USC00422252","1979-11-02","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   33",",,0","  -89",",,0",,,,,,,,,"  -61",",,0,0800",,,,,,
"USC00422252","1979-11-03","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   50",",,0","  -67",",,0",,,,,,,,,"  -11",",,0,0800",,,,,,
"USC00422252","1979-11-04","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1979-11-05","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1979-11-06","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  100",",,0","  -56",",,0",,,,,,,,,"   44",",,0,0800",,,,,,
"USC00422252","1979-11-07","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   94",",,0","  -39",",,0",,,,,,,,,"   17",",,0,0800",,,,,,
"USC00422252","1979-11-08","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   83",",,0","  -39",",,0",,,,,,,,,"  -11",",,0,0800",,,,,,
"USC00422252","1979-11-09","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   94",",,0","  -11",",,0",,,,,,,,,"   67",",,0,0800",,,,,,
"USC00422252","1979-11-10","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   83",",,0","  -72",",,0",,,,,,,,,"   44",",,0,0800",,,,,,
"USC00422252","1979-11-11","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1979-11-12","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   89",",,0","  -94",",,0",,,,,,,,,"  -17",",,0,0800",,,,,,
"USC00422252","1979-11-13","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   56",",,0","  -94",",,0",,,,,,,,,"  -67",",,0,0800",,,,,,
"USC00422252","1979-11-14","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   61",",,0","  -72",",,0",,,,,,,,,"   50",",,0,0800",,,,,,
"USC00422252","1979-11-15","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   72",",,0","  -83",",,0",,,,,,,,,"   33",",,0,0800",,,,,,
"USC00422252","1979-11-16","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   72",",,0"," -100",",,0",,,,,,,,,"  -22",",,0,0800",,,,,,
"USC00422252","1979-11-17","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1979-11-18","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1979-11-19","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0","T,,0","    0","T,,0","   78",",,0","  -83",",,0",,,,,,,,,"  -39",",,0,0800",,,,,,
"USC00422252","1979-11-20","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    8",",,0,0800","    8",",,0","   25",",,0","    0",",,0","  -44",",,0",,,,,,,,,"  -28",",,0,0800",,,,,,
"USC00422252","1979-11-21","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","   25",",,0","    0",",,0"," -122",",,0",,,,,,,,,"  -22",",,0,0800",,,,,,
"USC00422252","1979-11-22","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","   25",",,0","  -17",",,0"," -144",",,0",,,,,,,,,"  -56",",,0,0800",,,,,,
"USC00422252","1979-11-23","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","  127",",,0,0800","   38",",,0","   51",",,0","  -17",",,0"," -111",",,0",,,,,,,,,"  -72",",,0,0800",,,,,,
"USC00422252","1979-11-24","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","   25",",,0","  -17",",,0"," -117",",,0",,,,,,,,,"  -89",",,0,0800",,,,,,
"USC00422252","1979-11-25","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","   25",",I,0","    6",",,0"," -111",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00422252","1979-11-26","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   64",",,0,0800","   64",",I,0","  127",",I,0","   22",",,0","  -44",",,0",,,,,,,,,"    0",",,0,0800",,,,,,
"USC00422252","1979-11-27","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  127",",,0","    6",",,0"," -122",",,0",,,,,,,,,"  -28",",,0,0800",,,,,,
"USC00422252","1979-11-28","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  102",",,0","  -17",",,0"," -178",",,0",,,,,,,,," -144",",,0,0800",,,,,,
"USC00422252","1979-11-29","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  102",",,0","  -39",",,0"," -200",",,0",,,,,,,,," -144",",,0,0800",,,,,,
"USC00422252","1979-11-30","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","   76",",,0","  -78",",,0"," -217",",,0",,,,,,,,," -167",",,0,0800",,,,,,
"USC00422252","1979-12-01","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","   51",",,0","  -78",",,0"," -200",",,0",,,,,,,,," -133",",,0,0800",,,,,,
"USC00422252","1979-12-02","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","   51",",,0","  -67",",,0"," -194",",,0",,,,,,,,," -178",",,0,0800",,,,,,
"USC00422252","1979-12-03","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","   51",",,0","  -11",",,0"," -178",",,0",,,,,,,,," -100",",,0,0800",,,,,,
"USC00422252","1979-12-04","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","   25",",,0","   17",",,0"," -111",",,0",,,,,,,,," -106",",,0,0800",,,,,,
"USC00422252","1979-12-05","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   67",",,0"," -117",",,0",,,,,,,,,"   11",",,0,0800",,,,,,
"USC00422252","1979-12-06","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   50",",,0","  -11",",,0",,,,,,,,,"    0",",,0,0800",,,,,,
"USC00422252","1979-12-07","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   56",",,0","  -67",",,0",,,,,,,,,"  -39",",,0,0800",,,,,,
"USC00422252","1979-12-08","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   50",",,0","  -61",",,0",,,,,,,,,"  -28",",,0,0800",,,,,,
"USC00422252","1979-12-09","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   50",",,0","  -83",",,0",,,,,,,,,"  -72",",,0,0800",,,,,,
"USC00422252","1979-12-10","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   50",",,0","  -67",",,0",,,,,,,,,"   22",",,0,0800",,,,,,
"USC00422252","1979-12-11","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   56",",,0","  -94",",,0",,,,,,,,,"  -56",",,0,0800",,,,,,
"USC00422252","1979-12-12","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  -44",",,0"," -161",",,0",,,,,,,,,"  -56",",,0,0800",,,,,,
"USC00422252","1979-12-13","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1979-12-14","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  -67",",,0"," -161",",,0",,,,,,,,,"  -61",",,0,0800",,,,,,
"USC00422252","1979-12-15","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","    6",",,0"," -139",",,0",,,,,,,,,"    0",",,0,0800",,,,,,
"USC00422252","1979-12-16","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1979-12-17","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   44",",,0"," -122",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00422252","1979-12-18","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   33",",,0"," -117",",,0",,,,,,,,,"  -22",",,0,0800",,,,,,
"USC00422252","1979-12-19","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   39",",,0"," -133",",,0",,,,,,,,,"  -17",",,0,0800",,,,,,
"USC00422252","1979-12-20","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   39",",,0","  -78",",,0",,,,,,,,,"  -28",",,0,0800",,,,,,
"USC00422252","1979-12-21","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   33",",,0","  -94",",,0",,,,,,,,,"  -22",",,0,0800",,,,,,
"USC00422252","1979-12-22","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   15",",,0,0800","    0","T,,0","   25",",,0","    0",",,0","  -44",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00422252","1979-12-23","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","   25",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1979-12-24","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","   25",",,0","   28",",,0"," -106",",,0",,,,,,,,,"  -61",",,0,0800",,,,,,
"USC00422252","1979-12-25","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","   25",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1979-12-26","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","   25",",,0","  -22",",,0"," -128",",,0",,,,,,,,," -100",",,0,0800",,,,,,
"USC00422252","1979-12-27","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","   25",",,0","  -22",",,0"," -167",",,0",,,,,,,,," -100",",,0,0800",,,,,,
"USC00422252","1979-12-28","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","   25",",,0","   11",",,0"," -111",",,0",,,,,,,,,"  -67",",,0,0800",,,,,,
"USC00422252","1979-12-29","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   11",",,0"," -144",",,0",,,,,,,,,"  -83",",,0,0800",,,,,,
"USC00422252","1979-12-30","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  -50",",,0","  -89",",,0",,,,,,,,,"  -67",",,0,0800",,,,,,
"USC00422252","1979-12-31","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  -56",",,0","  -83",",,0",,,,,,,,,"  -83",",,0,0800",,,,,,
"USC00422252","1980-01-01","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1980-01-02","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  -33",",,0","  -83",",,0",,,,,,,,,"  -83",",,0,0800",,,,,,
"USC00422252","1980-01-03","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  -39",",,0"," -100",",,0",,,,,,,,,"  -89",",,0,0800",,,,,,
"USC00422252","1980-01-04","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  -78",",,0"," -100",",,0",,,,,,,,,"  -89",",,0,0800",,,,,,
"USC00422252","1980-01-05","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  -67",",,0"," -100",",,0",,,,,,,,,"  -94",",,0,0800",,,,,,
"USC00422252","1980-01-06","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   50",",,0"," -111",",,0",,,,,,,,,"   33",",,0,0800",,,,,,
"USC00422252","1980-01-07","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   39",",,0"," -122",",,0",,,,,,,,,"  -33",",,0,0800",,,,,,
"USC00422252","1980-01-08","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0","T,,0","    0","T,,0","   28",",,0","  -72",",,0",,,,,,,,,"  -56",",,0,0800",,,,,,
"USC00422252","1980-01-09","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0","T,,0","   56",",,0","  -67",",,0",,,,,,,,,"  -28",",,0,0800",,,,,,
"USC00422252","1980-01-10","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    5",",,0,0800","    0",",,0","    0","T,,0","   28",",,0","  -44",",,0",,,,,,,,,"   17",",,0,0800",,,,,,
"USC00422252","1980-01-11","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   28",",,0,0800","    5",",,0","   25",",,0","   44",",,0"," -167",",,0",,,,,,,,,"  -89",",,0,0800",,,,,,
"USC00422252","1980-01-12","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   84",",,0,0800","   76",",,0","  127",",,0","  -39",",,0","  -89",",,0",,,,,,,,,"  -61",",,0,0800",,,,,,
"USC00422252","1980-01-13","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   43",",,0,0800","    0",",,0","  102",",,0","   56",",,0","  -94",",,0",,,,,,,,,"   11",",,0,0800",,,,,,
"USC00422252","1980-01-14","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   36",",,0,0800","    0",",,0","   76",",,0","   44",",,0","   -6",",,0",,,,,,,,,"   39",",,0,0800",,,,,,
"USC00422252","1980-01-15","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0",",,0","   76",",,0","   44",",,0","  -56",",,0",,,,,,,,,"  -17",",,0,0800",,,,,,
"USC00422252","1980-01-16","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0",",,0","   76",",,0","   56",",,0","  -44",",,0",,,,,,,,,"  -28",",,0,0800",,,,,,
"USC00422252","1980-01-17","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   15",",,0,0800",,,"  102",",,0","   50",",,0","  -33",",,0",,,,,,,,,"    0",",,0,0800",,,,,,
"USC00422252","1980-01-18","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   66",",,0,0800",,,"  203",",,0","   11",",,0","  -22",",,0",,,,,,,,,"   17",",,0,0800",,,,,,
"USC00422252","1980-01-19","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   38",",,0,0800","   13",",,0","  178",",,0","   22",",,0","  -78",",,0",,,,,,,,,"  -67",",,0,0800",,,,,,
"USC00422252","1980-01-20","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    5",",,0,0800","    0",",,0","  178",",,0","  -39",",,0"," -133",",,0",,,,,,,,,"  -44",",,0,0800",,,,,,
"USC00422252","1980-01-21","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  178",",,0","  -17",",,0","  -78",",,0",,,,,,,,,"  -56",",,0,0800",,,,,,
"USC00422252","1980-01-22","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  178",",,0","  -50",",,0"," -133",",,0",,,,,,,,,"  -78",",,0,0800",,,,,,
"USC00422252","1980-01-23","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  178",",,0","   11",",,0"," -161",",,0",,,,,,,,," -133",",,0,0800",,,,,,
"USC00422252","1980-01-24","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  152",",,0","  -44",",,0"," -150",",,0",,,,,,,,,"  -94",",,0,0800",,,,,,
"USC00422252","1980-01-25","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  152",",,0","  -78",",,0"," -128",",,0",,,,,,,,,"  -89",",,0,0800",,,,,,
"USC00422252","1980-01-26","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  152",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1980-01-27","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  152",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1980-01-28","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US",,,"    3",",,0","  178",",,0","   22",",,0"," -178",",,0",,,,,,,,,"  -78",",,0,0800",,,,,,
"USC00422252","1980-01-29","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","  119",",,0,0800","  114",",,0","  279",",,0","  -50",",,0","  -94",",,0",,,,,,,,,"  -56",",,0,0800",,,,,,
"USC00422252","1980-01-30","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  356",",,0","  -17",",,0"," -183",",,0",,,,,,,,," -167",",,0,0800",,,,,,
"USC00422252","1980-01-31","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  356",",,0","  -11",",,0"," -239",",,0",,,,,,,,," -178",",,0,0800",,,,,,
"USC00422252","1980-02-01","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  330",",,0","  -89",",,0"," -217",",,0",,,,,,,,," -139",",,0,0800",,,,,,
"USC00422252","1980-02-02","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  305",",,0","  -50",",,0"," -194",",,0",,,,,,,,," -139",",,0,0800",,,,,,
"USC00422252","1980-02-03","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  305",",,0","  -28",",,0"," -161",",,0",,,,,,,,,"  -50",",,0,0800",,,,,,
"USC00422252","1980-02-04","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  279",",,0","  -39",",,0"," -156",",,0",,,,,,,,,"  -67",",,0,0800",,,,,,
"USC00422252","1980-02-05","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  279",",,0","   22",",,0"," -150",",,0",,,,,,,,," -128",",,0,0800",,,,,,
"USC00422252","1980-02-06","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  229",",,0","   22",",,0"," -156",",,0",,,,,,,,,"  -78",",,0,0800",,,,,,
"USC00422252","1980-02-07","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0",",,0","  229",",,0","   22",",,0","  -89",",,0",,,,,,,,,"    0",",,0,0800",,,,,,
"USC00422252","1980-02-08","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  178",",,0","   22",",,0"," -183",",,0",,,,,,,,," -128",",,0,0800",,,,,,
"USC00422252","1980-02-09","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  178",",,0","  -22",",,0"," -239",",,0",,,,,,,,," -200",",,0,0800",,,,,,
"USC00422252","1980-02-10","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  178",",,0","  -67",",,0"," -239",",,0",,,,,,,,," -122",",,0,0800",,,,,,
"USC00422252","1980-02-11","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  178",",,0","  -94",",,0"," -206",",,0",,,,,,,,," -178",",,0,0800",,,,,,
"USC00422252","1980-02-12","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  178",",,0","  -56",",,0"," -217",",,0",,,,,,,,,"  -56",",I,0,0800",,,,,,
"USC00422252","1980-02-13","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  178",",,0","  -67",",I,0"," -178",",,0",,,,,,,,,"  -94",",,0,0800",,,,,,
"USC00422252","1980-02-14","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US",,,"   51",",,0","  229",",,0","   -6",",,0"," -111",",,0",,,,,,,,,"  -56",",,0,0800",,,,,,
"USC00422252","1980-02-15","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   53",",,0,0800","  102",",,0","  279",",,0","   44",",,0","  -56",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00422252","1980-02-16","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  254",",,0","   28",",,0","  -78",",,0",,,,,,,,,"  -17",",,0,0800",,,,,,
"USC00422252","1980-02-17","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  229",",,0","   33",",,0","  -33",",,0",,,,,,,,,"   17",",,0,0800",,,,,,
"USC00422252","1980-02-18","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   64",",,0,0800","   25",",,0","  203",",,0","   56",",,0","  -33",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00422252","1980-02-19","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   51",",,0,0800","    0",",,0","  203",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1980-02-20","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   13",",,0,0800","    0",",,0","  203",",,0","   83",",,0","   -6",",,0",,,,,,,,,"   28",",,0,0800",,,,,,
"USC00422252","1980-02-21","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  152",",,0","   56",",,0","  -56",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00422252","1980-02-22","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   38",",,0,0800","   51",",,0","  203",",,0","   17",",,0","  -39",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00422252","1980-02-23","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","  178",",,0","   39",",,0","  -56",",,0",,,,,,,,,"   17",",,0,0800",,,,,,
