"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00423182","1959-05-14","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  272",",,0","  128",",,0",,,,,,,,,"  178",",,0",,,,,,,,,,,,
"USC00423182","1959-05-15","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","   83",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1959-05-16","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   83",",,0",,,,,,,,,"  111",",,0",,,,,,,,,,,,
"USC00423182","1959-05-17","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  206",",,0","  100",",,0",,,,,,,,,"  117",",,0",,,,,,,,,,,,
"USC00423182","1959-05-18","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0","T,,0","    0",",,0","    0",",,0","  178",",,0","   44",",,0",,,,,,,,,"   44",",,0",,,,,,,,,,,,
"USC00423182","1959-05-19","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  111",",,0","   11",",,0",,,,,,,,,"   72",",,0",,,,,,,,,,,,
"USC00423182","1959-05-20","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   39",",,0",,,,,,,,,"   94",",,0",,,,,,,,,,,,
"USC00423182","1959-05-21","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   50",",,0",,,,,,,,,"   83",",,0",,,,,,,,,,,,
"USC00423182","1959-05-22","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   79",",,0","    0",",,0","    0",",,0","  156",",,0","   56",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1959-05-23","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   15",",,0","    0",",,0","    0",",,0","  217",",,0","   61",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1959-05-24","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  233",",,0","   89",",,0",,,,,,,,,"  111",",,0",,,,,,,,,,,,
"USC00423182","1959-05-25","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   67",",,0",,,,,,,,,"  106",",,0",,,,,,,,,,,,
"USC00423182","1959-05-26","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   51",",,0","    0",",,0","    0",",,0","  211",",,0","   78",",,0",,,,,,,,,"   94",",,0",,,,,,,,,,,,
"USC00423182","1959-05-27","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   48",",,0","    0",",,0","    0",",,0","  161",",,0","   78",",,0",,,,,,,,,"  122",",,0",,,,,,,,,,,,
"USC00423182","1959-05-28","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  206",",,0","   89",",,0",,,,,,,,,"  128",",,0",,,,,,,,,,,,
"USC00423182","1959-05-29","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  228",",,0","   78",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1959-05-30","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   56",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1959-05-31","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","   72",",,0",,,,,,,,,"  122",",,0",,,,,,,,,,,,
"USC00423182","1959-06-01","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  239",",,0","   94",",,0",,,,,,,,,"  144",",,0",,,,,,,,,,,,
"USC00423182","1959-06-02","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1959-06-03","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  294",",,0","  128",",,0",,,,,,,,,"  178",",,0",,,,,,,,,,,,
"USC00423182","1959-06-04","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  144",",,0",,,,,,,,,"  211",",,0",,,,,,,,,,,,
"USC00423182","1959-06-05","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","  144",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1959-06-06","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","  167",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1959-06-07","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  250",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1959-06-08","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","  172",",,0",,,,,,,,,"  228",",,0",,,,,,,,,,,,
"USC00423182","1959-06-09","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  100",",,0",,,,,,,,,"  150",",,0",,,,,,,,,,,,
"USC00423182","1959-06-10","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","  122",",,0",,,,,,,,,"  183",",,0",,,,,,,,,,,,
"USC00423182","1959-06-11","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  339",",,0","  150",",,0",,,,,,,,,"  239",",,0",,,,,,,,,,,,
"USC00423182","1959-06-12","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  350",",,0","  183",",,0",,,,,,,,,"  228",",,0",,,,,,,,,,,,
"USC00423182","1959-06-13","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  344",",,0","  189",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1959-06-14","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    8",",,0","    0",",,0","    0",",,0","  328",",,0","  178",",,0",,,,,,,,,"  250",",,0",,,,,,,,,,,,
"USC00423182","1959-06-15","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","  144",",,0",,,,,,,,,"  250",",,0",,,,,,,,,,,,
"USC00423182","1959-06-16","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   18",",,0","    0",",,0","    0",",,0","  333",",,0","  144",",,0",,,,,,,,,"  211",",,0",,,,,,,,,,,,
"USC00423182","1959-06-17","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  350",",,0","  167",",,0",,,,,,,,,"  222",",,0",,,,,,,,,,,,
"USC00423182","1959-06-18","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  333",",,0","  189",",,0",,,,,,,,,"  200",",,0",,,,,,,,,,,,
"USC00423182","1959-06-19","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  317",",,0","  167",",,0",,,,,,,,,"  272",",,0",,,,,,,,,,,,
"USC00423182","1959-06-20","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  333",",,0","  178",",,0",,,,,,,,,"  228",",,0",,,,,,,,,,,,
"USC00423182","1959-06-21","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  333",",,0","  178",",,0",,,,,,,,,"  233",",,0",,,,,,,,,,,,
"USC00423182","1959-06-22","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  356",",,0","  189",",,0",,,,,,,,,"  244",",,0",,,,,,,,,,,,
"USC00423182","1959-06-23","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0","T,,0","    0",",,0","    0",",,0","  361",",,0","  194",",,0",,,,,,,,,"  261",",,0",,,,,,,,,,,,
"USC00423182","1959-06-24","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  344",",,0","  200",",,0",,,,,,,,,"  261",",,0",,,,,,,,,,,,
"USC00423182","1959-06-25","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  339",",,0","  122",",,0",,,,,,,,,"  122",",,0",,,,,,,,,,,,
"USC00423182","1959-06-26","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   23",",,0","    0",",,0","    0",",,0","  194",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1959-06-27","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   69",",,0","    0",",,0","    0",",,0","  233",",,0","  117",",,0",,,,,,,,,"  189",",,0",,,,,,,,,,,,
"USC00423182","1959-06-28","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    8",",,0","    0",",,0","    0",",,0","  200",",,0","  106",",,0",,,,,,,,,"  133",",,0",,,,,,,,,,,,
"USC00423182","1959-06-29","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   18",",,0","    0",",,0","    0",",,0","  150",",,0","   72",",,0",,,,,,,,,"  133",",,0",,,,,,,,,,,,
"USC00423182","1959-06-30","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    8",",,0","    0",",,0","    0",",,0","  217",",,0","  106",",,0",,,,,,,,,"  156",",,0",,,,,,,,,,,,
"USC00423182","1959-07-01","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","  156",",,0",,,,,,,,,"  206",",,0",,,,,,,,,,,,
"USC00423182","1959-07-02","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  144",",,0",,,,,,,,,"  200",",,0",,,,,,,,,,,,
"USC00423182","1959-07-03","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   23",",,0","    0",",,0","    0",",,0","  272",",,0","  117",",,0",,,,,,,,,"  183",",,0",,,,,,,,,,,,
"USC00423182","1959-07-04","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   36",",,0","    0",",,0","    0",",,0","  289",",,0","  150",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1959-07-05","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","  183",",,0",,,,,,,,,"  250",",,0",,,,,,,,,,,,
"USC00423182","1959-07-06","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  183",",,0",,,,,,,,,"  211",",,0",,,,,,,,,,,,
"USC00423182","1959-07-07","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","   89",",,0",,,,,,,,,"  150",",,0",,,,,,,,,,,,
"USC00423182","1959-07-08","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  250",",,0","  122",",,0",,,,,,,,,"  150",",,0",,,,,,,,,,,,
"USC00423182","1959-07-09","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  317",",,0","  150",",,0",,,,,,,,,"  183",",,0",,,,,,,,,,,,
"USC00423182","1959-07-10","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  344",",,0","  156",",,0",,,,,,,,,"  217",",,0",,,,,,,,,,,,
"USC00423182","1959-07-11","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  333",",,0","  172",",,0",,,,,,,,,"  233",",,0",,,,,,,,,,,,
"USC00423182","1959-07-12","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  356",",,0","  178",",,0",,,,,,,,,"  244",",,0",,,,,,,,,,,,
"USC00423182","1959-07-13","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  339",",,0","  194",",,0",,,,,,,,,"  222",",,0",,,,,,,,,,,,
"USC00423182","1959-07-14","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  200",",,0",,,,,,,,,"  228",",,0",,,,,,,,,,,,
"USC00423182","1959-07-15","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  183",",,0",,,,,,,,,"  250",",,0",,,,,,,,,,,,
"USC00423182","1959-07-16","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  339",",,0","  183",",,0",,,,,,,,,"  256",",,0",,,,,,,,,,,,
"USC00423182","1959-07-17","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  361",",,0","  194",",,0",,,,,,,,,"  261",",,0",,,,,,,,,,,,
"USC00423182","1959-07-18","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  344",",,0","  183",",,0",,,,,,,,,"  250",",,0",,,,,,,,,,,,
"USC00423182","1959-07-19","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  350",",,0","  178",",,0",,,,,,,,,"  217",",,0",,,,,,,,,,,,
"USC00423182","1959-07-20","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  339",",,0","  178",",,0",,,,,,,,,"  239",",,0",,,,,,,,,,,,
"USC00423182","1959-07-21","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  350",",,0","  189",",,0",,,,,,,,,"  233",",,0",,,,,,,,,,,,
"USC00423182","1959-07-22","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  356",",,0","  189",",,0",,,,,,,,,"  244",",,0",,,,,,,,,,,,
"USC00423182","1959-07-23","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  394",",,0","  211",",,0",,,,,,,,,"  261",",,0",,,,,,,,,,,,
"USC00423182","1959-07-24","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  356",",,0","  178",",,0",,,,,,,,,"  239",",,0",,,,,,,,,,,,
"USC00423182","1959-07-25","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  350",",,0","  183",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1959-07-26","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  350",",,0","  206",",,0",,,,,,,,,"  244",",,0",,,,,,,,,,,,
"USC00423182","1959-07-27","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  356",",,0","  200",",,0",,,,,,,,,"  233",",,0",,,,,,,,,,,,
"USC00423182","1959-07-28","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  156",",,0",,,,,,,,,"  211",",,0",,,,,,,,,,,,
"USC00423182","1959-07-29","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","  189",",,0",,,,,,,,,"  233",",,0",,,,,,,,,,,,
"USC00423182","1959-07-30","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0","T,,0","    0",",,0","    0",",,0","  322",",,0","  211",",,0",,,,,,,,,"  217",",,0",,,,,,,,,,,,
"USC00423182","1959-07-31","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  339",",,0","  189",",,0",,,,,,,,,"  233",",,0",,,,,,,,,,,,
"USC00423182","1959-08-01","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    8",",,0","    0",",,0","    0",",,0","  306",",,0","  172",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1959-08-02","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   46",",,0","    0",",,0","    0",",,0","  317",",,0","  161",",,0",,,,,,,,,"  200",",,0",,,,,,,,,,,,
"USC00423182","1959-08-03","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   10",",,0","    0",",,0","    0",",,0","  300",",,0","  167",",,0",,,,,,,,,"  233",",,0",,,,,,,,,,,,
"USC00423182","1959-08-04","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","  167",",,0",,,,,,,,,"  217",",,0",,,,,,,,,,,,
"USC00423182","1959-08-05","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  178",",,0",,,,,,,,,"  206",",,0",,,,,,,,,,,,
"USC00423182","1959-08-06","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  333",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1959-08-07","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  339",",,0","  172",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1959-08-08","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  333",",,0","  167",",,0",,,,,,,,,"  244",",,0",,,,,,,,,,,,
"USC00423182","1959-08-09","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  333",",,0","  183",",,0",,,,,,,,,"  250",",,0",,,,,,,,,,,,
"USC00423182","1959-08-10","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  356",",,0","  189",",,0",,,,,,,,,"  267",",,0",,,,,,,,,,,,
"USC00423182","1959-08-11","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  344",",,0","  172",",,0",,,,,,,,,"  222",",,0",,,,,,,,,,,,
"USC00423182","1959-08-12","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    5",",,0","    0",",,0","    0",",,0","  306",",,0","  139",",,0",,,,,,,,,"  183",",,0",,,,,,,,,,,,
"USC00423182","1959-08-13","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","  150",",,0",,,,,,,,,"  194",",,0",,,,,,,,,,,,
"USC00423182","1959-08-14","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1959-08-15","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","  144",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1959-08-16","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  350",",,0","  156",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1959-08-17","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  339",",,0","  189",",,0",,,,,,,,,"  194",",,0",,,,,,,,,,,,
"USC00423182","1959-08-18","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    3",",,0","    0",",,0","    0",",,0","  244",",,0","  117",",,0",,,,,,,,,"  133",",,0",,,,,,,,,,,,
"USC00423182","1959-08-19","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","  345",",,0","    0",",,0","    0",",,0","  267",",,0","  133",",,0",,,,,,,,,"  172",",,0",,,,,,,,,,,,
"USC00423182","1959-08-20","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   69",",,0","    0",",,0","    0",",,0","  256",",,0","  133",",,0",,,,,,,,,"  194",",,0",,,,,,,,,,,,
"USC00423182","1959-08-21","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","  122",",,0",,,,,,,,,"  161",",,0",,,,,,,,,,,,
"USC00423182","1959-08-22","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  261",",,0","  117",",,0",,,,,,,,,"  172",",,0",,,,,,,,,,,,
"USC00423182","1959-08-23","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  272",",,0","  156",",,0",,,,,,,,,"  189",",,0",,,,,,,,,,,,
"USC00423182","1959-08-24","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","  139",",,0",,,,,,,,,"  200",",,0",,,,,,,,,,,,
"USC00423182","1959-08-25","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   81",",,0","    0",",,0","    0",",,0","  283",",,0","  139",",,0",,,,,,,,,"  178",",,0",,,,,,,,,,,,
"USC00423182","1959-08-26","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   28",",,0","    0",",,0","    0",",,0","  289",",,0","  150",",,0",,,,,,,,,"  172",",,0",,,,,,,,,,,,
"USC00423182","1959-08-27","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  317",",,0","  156",",,0",,,,,,,,,"  244",",,0",,,,,,,,,,,,
"USC00423182","1959-08-28","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  306",",,0","  150",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1959-08-29","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  306",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1959-08-30","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","  122",",,0",,,,,,,,,"  189",",,0",,,,,,,,,,,,
"USC00423182","1959-08-31","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  106",",,0",,,,,,,,,"  178",",,0",,,,,,,,,,,,
"USC00423182","1959-09-01","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  261",",,0","  111",",,0",,,,,,,,,"  156",",,0",,,,,,,,,,,,
"USC00423182","1959-09-02","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  294",",,0","  122",",,0",,,,,,,,,"  189",",,0",,,,,,,,,,,,
"USC00423182","1959-09-03","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  150",",,0",,,,,,,,,"  183",",,0",,,,,,,,,,,,
"USC00423182","1959-09-04","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  122",",,0",,,,,,,,,"  183",",,0",,,,,,,,,,,,
"USC00423182","1959-09-05","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  139",",,0",,,,,,,,,"  200",",,0",,,,,,,,,,,,
"USC00423182","1959-09-06","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  133",",,0",,,,,,,,,"  211",",,0",,,,,,,,,,,,
"USC00423182","1959-09-07","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  344",",,0","  150",",,0",,,,,,,,,"  211",",,0",,,,,,,,,,,,
"USC00423182","1959-09-08","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  111",",,0",,,,,,,,,"  161",",,0",,,,,,,,,,,,
"USC00423182","1959-09-09","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","  133",",,0",,,,,,,,,"  172",",,0",,,,,,,,,,,,
"USC00423182","1959-09-10","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  350",",,0","  172",",,0",,,,,,,,,"  194",",,0",,,,,,,,,,,,
"USC00423182","1959-09-11","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  172",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1959-09-12","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","  144",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1959-09-13","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","  150",",,0",,,,,,,,,"  189",",,0",,,,,,,,,,,,
"USC00423182","1959-09-14","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    5",",,0","    0",",,0","    0",",,0","  256",",,0","  133",",,0",,,,,,,,,"  133",",,0",,,,,,,,,,,,
"USC00423182","1959-09-15","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","  104",",,0","    0",",,0","    0",",,0","  200",",,0","  106",",,0",,,,,,,,,"  122",",,0",,,,,,,,,,,,
"USC00423182","1959-09-16","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   28",",,0","    0",",,0","    0",",,0","  189",",,0","  122",",,0",,,,,,,,,"  128",",,0",,,,,,,,,,,,
"USC00423182","1959-09-17","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   15",",,0","    0",",,0","    0",",,0","  167",",,0","   94",",,0",,,,,,,,,"  133",",,0",,,,,,,,,,,,
"USC00423182","1959-09-18","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","  111",",,0",,,,,,,,,"  117",",,0",,,,,,,,,,,,
